Observation Date,Temperature,Salinity,Dissolved Oxygen,Phosphate Phosphorus,Nitrous Acid Nitrogen,Nitric Acid Nitrogen,Silicic Acid Silicon,On/Off
2011-12-20,16.0815,34.2393,4.9418,0.5226,0.5429,9.6429,13.4786,0
2011-12-20,16.8559,34.2688,5.5646,,,,,0
2011-12-20,17.0017,34.2477,5.0193,0.4,0.4714,6.5286,9.6857,0
2011-12-21,16.6884,34.2641,6.0723,,,,,1
2011-12-21,17.586,34.3087,4.6455,,,,,1
2011-12-21,17.5671,34.3012,5.3564,0.2839,0.7714,5.0571,7.3143,1
2011-12-21,17.8093,34.3675,4.0653,,,,,1
2011-12-21,16.9323,34.2991,3.4751,0.6806,0.3357,10.6286,14.6393,1
2011-12-21,20.2034,34.4298,4.8713,0.223,0.401,1.843,3.59,1
2011-12-21,19.8933,34.3917,,,,,,1
2011-12-21,19.3768,34.3052,4.758,0.174,0.528,2.211,5.8039999999999985,1
2011-12-21,18.7833,34.2645,,,,,,1
2011-12-21,18.6403,34.257,4.8713,0.204,0.629,2.356,7.438,1
2011-12-24,15.5,33.13,5.2222,,,,,0
2011-12-27,17.6485,34.3532,,,,,,0
2011-12-27,17.0675,34.3657,4.8713,0.307,0.375,4.434,11.528,0
2011-12-28,16.9024,34.3739,,,,,,0
2011-12-28,17.0112,34.2761,5.1828,0.363,0.142,4.953,12.651,0
2011-12-28,16.8291,34.2784,,,,,,0
2011-12-28,15.3187,33.9162,,,,,,0
2011-12-28,15.356,33.9206,5.2961,0.289,0.12,4.434,11.765999999999998,0
2011-12-28,15.5165,33.926,,,,,,0
2011-12-28,15.422,34.0868,5.0979,0.44299999999999995,1.258,4.908,12.095,0
2011-12-28,15.6073,34.1045,,,,,,0
2011-12-28,16.0868,34.2275,5.0695,0.33899999999999997,0.16399999999999998,4.6389999999999985,14.008,0
2011-12-28,16.4967,34.2794,,,,,,0
2011-12-28,16.9018,34.3492,4.9279,0.35600000000000004,0.263,4.56,11.752,0
2011-12-28,16.8148,34.3729,,,,,,0
2011-12-28,16.6972,34.348,5.0129,0.41,0.188,6.0139999999999985,10.815,0
2011-12-28,16.5733,34.3314,,,,,,0
2011-12-28,14.9408,34.0414,5.2678,0.433,0.17800000000000002,6.922999999999999,11.017,0
2011-12-28,12.7891,33.5334,,,,,,0
2012-02-03,16.5867,34.576,5.1358,0.3871,0.4571,4.3786,5.2536,0
2012-02-03,16.6408,34.5229,4.9381,0.3645,0.2357,4.8,7.7821,0
2012-02-03,16.5085,34.5715,5.3611,0.2806,0.3286,3.4357,5.3607,0
2012-02-03,16.1904,34.4961,4.1201,0.3194,0.0857,4.2143,6.7536,0
2012-02-03,16.0955,34.5354,4.938,0.2968,0.0643,3.9286,5.9786,0
2012-02-04,15.0889,34.2655,2.9346,0.4484,0.0786,5.9286,9.4321,0
2012-02-04,14.2197,34.2093,3.9509,0.4677,0.0786,6.2071,10.1643,0
2012-02-04,13.816,34.2168,5.3613,0.4645,0.0929,5.9714,10.2357,0
2012-02-04,11.5203,33.705,5.7845,0.4516,0.0929,5.7643,9.8286,0
2012-02-04,9.4539,32.518,5.9254,0.3968,0.0857,6.5286,10.4679,0
2012-02-04,9.1547,32.3636,6.2932,0.4903,0.0929,8.6929,13.6,0
2012-02-04,9.9237,33.0218,6.0957,0.5194,0.1357,8.1071,11.4107,0
2012-02-04,10.2579,32.8774,6.2358,0.4839,0.1071,7.9929,10.9679,0
2012-02-04,3.1858,31.8866,7.5893,0.6058,0.0205,13.3619,8.7119,0
2012-02-04,10.0528,32.4895,6.0668,0.4355,0.1143,7.1071,11.0357,0
2012-02-04,3.0365,31.9218,,,,,,0
2012-02-04,10.2525,32.7965,6.2925,0.4323,0.1071,6.6,10.3821,0
2012-02-04,4.3034,32.2094,7.4145,0.1819,0.0305,8.4651,4.9092,0
2012-02-04,13.8961,34.1668,5.7843,0.4419,0.1,5.5786,9.8929,0
2012-02-04,3.9568,32.0888,,,,,,0
2012-02-04,14.4853,34.1519,5.6734,0.4645,0.1143,5.9929,9.9214,0
2012-02-04,5.9488,32.4564,7.0212,0.3835,0.1236,9.8752,7.0575,0
2012-02-04,6.6389,32.5257,,,,,,0
2012-02-04,14.8312,34.1173,5.6441,0.4484,0.1071,5.8357,9.5321,0
2012-02-04,6.6819,32.5261,6.7736,0.1872,0.0047,6.8548,4.2348,0
2012-02-04,15.3324,34.1607,5.5871,0.4581,0.1,6.3286,10.0,0
2012-02-05,6.7429999999999986,32.3953,6.6862,,,,,0
2012-02-05,16.4386,34.4627,5.3618,0.3129,0.2071,4.1,7.0071,0
2012-02-05,17.6329,34.536,5.1073,0.2065,0.2357,2.45,4.5893,0
2012-02-05,7.0991,32.6201,6.424,,,,,0
2012-02-05,17.9322,34.5855,5.2486,0.1968,0.2929,2.3714,4.05,0
2012-02-05,7.1378,32.521,6.5551,0.3092,0.0231,2.4624,6.9229,0
2012-02-05,7.2609,32.8027,,,,,,0
2012-02-05,6.2855,32.6881,6.7299,0.3155,0.0072,7.809,6.8211,0
2012-02-05,17.2241,34.5128,5.2205,0.2839,0.25,3.7429,5.8,0
2012-02-05,6.0576,32.7017,,,,,,0
2012-02-05,5.8756,32.6209,6.8901,0.3232,0.0687,5.1915,6.4528,0
2012-02-05,15.8431,34.2829,5.5605,0.4323,0.1429,5.6214,9.45,0
2012-02-05,4.3051,32.3114,,,,,,0
2012-02-05,15.0475,34.031,5.5029,0.4968,0.1643,6.8071,10.95,0
2012-02-05,7.8762,34.2016,6.1996,0.5806,0.3786,7.3857,8.7357,0
2012-02-05,4.7592,32.3662,7.2397,0.8182,0.0229,12.2621,8.2139,0
2012-02-05,8.1332,34.1855,,,,,,0
2012-02-05,5.3641,32.5381,,,,,,0
2012-02-05,14.4421,34.1168,5.6997,0.3645,0.15,4.2429,7.5821,0
2012-02-05,8.7144,34.1876,6.8475,0.5806,0.3286,7.4643,8.1107,0
2012-02-05,4.3147,32.218,6.9338,0.3925,0.5345,12.1206,8.2541,0
2012-02-05,13.9237,34.0862,5.7847,0.4097,0.1357,5.15,8.75,0
2012-02-05,9.005,34.1989,,,,,,0
2012-02-05,12.7325,33.7667,5.9554,0.4387,0.0857,5.75,9.5036,0
2012-02-05,4.4106,32.2484,7.2834,0.2528,0.1423,8.946,6.5007,0
2012-02-05,7.7703,34.1204,6.5905,0.5032,0.3214,6.5857,7.4,0
2012-02-05,11.8861,33.4491,5.9264,0.4452,0.0786,6.15,9.9179,0
2012-02-05,5.5668,32.6017,,,,,,0
2012-02-05,10.8901,33.0786,6.2649,0.4226,0.0857,6.2714,10.2821,0
2012-02-05,6.2041,32.8454,7.1815,0.3484,0.2012,9.2454,9.3291,0
2012-02-05,7.241,34.1046,,,,,,0
2012-02-05,6.6385,32.91,,,,,,0
2012-02-05,10.2435,32.489000000000004,6.1796,0.4645,0.0786,7.7857,11.4214,0
2012-02-05,7.3697,34.1478,6.7693,0.5903,0.3,8.1714,8.9321,0
2012-02-05,10.3695,32.634,6.2360000000000015,0.429,0.0786,6.8714,10.9643,0
2012-02-05,10.0162,34.2677,6.948,0.5742,0.3357,7.6286,8.8143,0
2012-02-06,6.7735,32.947,6.7445,0.639,0.0589,10.9436,10.0069,0
2012-02-06,6.6835,32.9058,,,,,,0
2012-02-06,7.8689,34.1447,,,,,,0
2012-02-06,6.8609,32.9501,6.8464,0.3438,0.2968,7.6322,6.6949,0
2012-02-06,7.2096,32.9728,,,,,,0
2012-02-06,8.0795,34.1785,6.356,0.5774,0.3786,7.6571,8.5643,0
2012-02-06,7.2829,32.7817,6.7882,0.1387,0.0807,7.356,5.4507,0
2012-02-06,9.8335,34.2603,,,,,,0
2012-02-06,7.1215,32.5257,6.6425,,,,,0
2012-02-06,10.2844,34.2845,,0.5452,0.35,7.6071,8.8179,0
2012-02-06,7.519,32.7645,6.5697,,,,,0
2012-02-06,10.3777,34.2818,,,,,,0
2012-02-06,7.443,32.7807,6.6279,0.4207,0.1457,10.0904,9.8865,0
2012-02-06,7.8715,33.0105,,,,,,0
2012-02-06,8.044,34.192,6.6687,0.5484,0.4071,7.2214,8.3607,0
2012-02-06,7.6966,33.0107,6.4823,0.6581,0.0886,16.2728,13.9238,0
2012-02-06,7.4742,33.0734,,,,,,0
2012-02-06,8.1858,34.1862,,,,,,0
2012-02-06,7.5479,33.1457,6.526,0.7093,0.0581,22.8837,20.0408,0
2012-02-06,8.3147,34.1947,6.1996,0.5484,0.3643,7.3643,8.4536,0
2012-02-06,8.1698,34.2012,,,,,,0
2012-02-06,7.2812,33.0914,,,,,,0
2012-02-06,5.8057,32.8157,7.0649,0.9194,0.2027,7.4068,16.3758,0
2012-02-06,4.4426,32.6933,,,,,,0
2012-02-06,5.7955,32.8631,7.0795,0.2061,0.0073,12.3467,14.1832,0
2012-02-11,9.4868,34.2616,,,,,,0
2012-02-11,9.8051,34.2848,6.422999999999999,0.5419,0.3429,8.2071,8.8464,0
2012-02-11,10.3213,34.3028,,,,,,0
2012-02-11,10.1361,34.3088,6.3783,0.5645,0.3643,7.4857,9.0857,0
2012-02-11,6.5132,32.9608,,,,,,0
2012-02-11,7.5485,32.9636,6.7008,0.8794,0.0746,11.1077,15.032,0
2012-02-11,7.5448,32.9716,,,,,,0
2012-02-11,7.5086,32.9967,6.8173,0.4668,0.16399999999999998,12.1916,12.6725,0
2012-02-11,7.5461,32.7184,6.759,,,,,0
2012-02-12,8.4995,33.0102,6.9047,,,,,0
2012-02-12,8.3619,32.9632,6.7153,0.4893,0.0652,5.0977,6.5069,0
2012-02-12,8.3793,33.0744,,,,,,0
2012-02-12,8.1741,33.0108,6.5697,0.6769,0.0358,7.2223,14.7705,0
2012-02-12,8.0799,33.0544,,,,,,0
2012-02-12,7.4985,33.009,6.8464,0.3722,0.1185,14.644,16.0858,0
2012-02-12,7.1336,33.1991,,,,,,0
2012-02-12,7.7084,33.0755,6.9193,0.7977,0.0312,15.5482,12.3045,0
2012-02-12,10.5971,33.9934,,,,,,0
2012-02-12,11.0446,34.3137,,,,,,0
2012-02-12,10.5308,34.2905,6.2554,0.5839,0.3571,8.1786,8.4143,0
2012-02-12,10.5188,34.2761,,,,,,0
2012-02-12,10.6358,34.309,6.1437,0.5355,0.3714,7.4857,8.4714,0
2012-02-12,9.2497,34.2779,,,,,,0
2012-02-12,9.9518,34.2899,6.3001,0.5742,0.4,9.6214,8.7429,0
2012-02-12,9.7481,34.2732,,,,,,0
2012-02-12,9.7878,34.2575,6.0544,0.5194,0.3571,7.0571,7.9143,0
2012-02-13,9.8481,34.2231,,,,,,0
2012-02-13,11.7301,34.385,,,,,,0
2012-02-13,10.9829,34.2969,5.898,0.5226,0.4643,7.45,7.5607,0
2012-02-13,11.5404,34.3041,,,,,,0
2012-02-13,11.5492,34.3404,6.1437,0.5548,0.4714,8.4357,8.2714,0
2012-02-13,10.9376,34.3141,,,,,,0
2012-02-13,8.5054,34.2398,6.4453,0.5484,0.3929,7.7143,8.8536,0
2012-02-13,10.3293,34.2979,,,,,,0
2012-02-13,10.3738,34.2924,6.0209,0.5839,0.3857,8.1143,8.3214,0
2012-02-13,11.0929,34.3172,,,,,,0
2012-02-13,10.5669,34.3563,6.2554,0.5903,0.6143,7.9214,9.2893,0
2012-02-13,10.4621,34.3496,,,,,,0
2012-02-13,10.7842,34.3542,,,,,,0
2012-02-13,10.6446,34.3394,,,,,,0
2012-02-13,10.6262,34.3466,,,,,,0
2012-02-13,10.8392,34.3654,6.2331,0.5806,0.6071,7.7286,8.8393,0
2012-02-14,10.9987,34.3111,,,,,,0
2012-02-14,11.172,34.336,5.9091,0.5452,0.5,7.5857,8.1893,0
2012-02-14,10.8627,34.3205,,,,,,0
2012-02-14,13.1275,34.4688,5.8645,0.4839,0.75,6.3429,6.4464,0
2012-02-14,11.8565,34.3048,,,,,,0
2012-02-14,11.9026,34.3105,6.032,0.5613,0.3786,8.2571,8.5071,0
2012-02-14,11.8632,34.3001,,,,,,0
2012-02-14,13.2372,34.4574,6.2889,0.5161,0.9714,6.2643,7.0321,0
2012-02-14,12.3852,34.4018,,,,,,0
2012-02-14,12.9721,34.4567,5.9091,0.4903,0.8214,5.95,6.675,0
2012-02-14,11.2015,34.3501,,,,,,0
2012-02-14,11.5507,34.3848,6.0879,0.4742,0.5786,6.8857,6.9857,0
2012-02-14,11.1691,34.3534,,,,,,0
2012-02-14,11.2597,34.3608,,,,,,0
2012-02-14,11.6981,34.3726,,,,,,0
2012-02-14,11.9133,34.3861,,,,,,0
2012-02-14,13.3857,34.4576,5.7528,0.5129,0.6929,6.5571,7.0429,0
2012-02-14,13.7313,34.4818,,,,,,0
2012-02-14,13.4572,34.4577,5.7863,0.4548,0.5071,5.9643,6.6,0
2012-02-15,13.6072,34.4853,,,,,,0
2012-02-15,13.9738,34.504,,,,,,0
2012-02-15,14.1385,34.5124,5.6634,0.4387,0.45,5.5429,6.1643,0
2012-02-15,12.9527,34.4191,,,,,,0
2012-02-15,12.4036,34.389,5.9985,0.529,0.5143,6.5786,7.4857,0
2012-02-19,12.0907,34.4164,5.7714,0.236,0.473,5.016,10.226,0
2012-02-19,12.6209,34.4426,,,,,,0
2012-02-19,14.2162,34.5697,5.8286,0.0898,0.41100000000000003,3.259,8.321,0
2012-02-19,12.7232,34.5038,5.8571,0.1273,0.369,4.588,9.41,0
2012-02-19,13.5584,34.556999999999995,,,,,,0
2012-02-19,12.8605,34.5156,5.8571,0.1483,0.414,3.172,8.38,0
2012-02-19,10.4539,34.3731,,,,,,0
2012-02-20,11.4455,34.4223,5.9429,0.1355,0.322,2.813,11.372,0
2012-02-20,10.3666,34.3749,,,,,,0
2012-02-20,9.9194,34.3537,,,,,,0
2012-02-20,10.8807,34.399,,,,,,0
2012-02-20,12.9696,34.5205,5.7714,0.1498,0.36200000000000004,3.652,11.091,0
2012-02-20,15.0586,34.5674,,,,,,0
2012-02-20,15.1185,34.5759,,,,,,0
2012-02-20,15.2444,34.5714,5.6,0.13699999999999998,0.46399999999999997,3.341,6.322,0
2012-02-20,14.7578,34.5776,,,,,,0
2012-02-20,12.7615,34.5103,5.8571,0.3418,0.301,4.647,8.014,0
2012-02-20,11.6878,34.437,,,,,,0
2012-02-20,10.3423,34.36,5.6,0.1595,0.318,2.9730000000000003,6.391,0
2012-02-20,10.7765,34.4307,,,,,,0
2012-02-20,9.3363,34.3258,,,,,,0
2012-02-20,9.7992,34.343,,,,,,0
2012-02-20,10.137,34.371,5.7714,0.2705,0.41,4.5539999999999985,8.648,0
2012-02-20,11.6117,34.3963,,,,,,0
2012-02-20,15.0363,34.5401,5.5429,0.1648,0.213,3.755,7.1160000000000005,0
2012-02-20,15.3265,34.5541,,,,,,0
2012-02-20,14.5674,34.5069,5.6,0.0898,0.231,3.107,7.605,0
2012-02-20,15.6685,34.5324,5.4286,0.0568,0.171,3.144,10.429,0
2012-02-20,15.4921,34.5428,,,,,,0
2012-02-21,15.5279,34.5746,5.0571,0.1558,0.32,4.083,12.288,0
2012-02-21,15.6479,34.5612,,,,,,0
2012-02-21,16.1894,34.5725,4.8857,0.056,0.171,4.154,7.2,0
2012-02-21,15.7804,34.542,,,,,,0
2012-02-21,16.1121,34.5618,5.1714,0.032,0.2,2.806,5.812,0
2012-02-21,16.4233,34.5683,,,,,,0
2012-02-21,16.1226,34.5288,5.2857,0.0388,0.17300000000000001,2.653,5.65,0
2012-02-28,14.7243,34.5078,,,,,,0
2012-02-28,14.3812,34.4719,5.6857,0.1513,0.309,3.714,7.8370000000000015,0
2012-02-28,14.1437,34.5562,,,,,,0
2012-02-28,13.2549,34.2943,5.6286,0.2188,0.188,4.566,13.276,0
2012-02-28,12.5894,34.2554,,,,,,0
2012-02-28,11.681,34.4495,,,,,,0
2012-02-28,11.6264,34.2896,5.8,0.2765,0.188,5.346,11.387,0
2012-02-28,12.0179,34.2636,,,,,,0
2012-02-28,12.4626,34.2836,5.8,0.2623,0.125,4.744,10.093,0
2012-02-28,12.4172,34.3013,,,,,,0
2012-02-28,12.8017,34.3267,5.7714,0.3148,0.18899999999999997,5.198,14.514,0
2012-02-28,12.8794,34.3667,,,,,,0
2012-03-01,14.2438,34.4976,,,,,,0
2012-03-01,12.9642,34.4082,5.7429,0.2518,0.35700000000000004,5.151,13.140999999999998,0
2012-03-01,12.9842,34.4397,4.2857,0.26,0.26899999999999996,4.622,10.099,0
2012-03-01,11.9241,34.355,,,,,,0
2012-03-01,13.2,34.4758,5.5429,0.2203,0.281,3.214,8.436,0
2012-03-01,12.3776,34.4254,,,,,,0
2012-04-07,4.3052,31.731,7.5092,0.3932,0.1164,9.0084,7.9917,0
2012-04-07,4.6296,31.6811,,,,,,0
2012-04-07,4.3947,31.8559,7.665,0.3233,0.0759,7.1994,5.8306,0
2012-04-07,4.8661,31.9282,,,,,,0
2012-04-07,9.6664,34.2992,6.1772,0.2484,0.2857,2.9571,4.4286,0
2012-04-07,10.6861,34.4324,,,,,,0
2012-04-07,5.9599,32.2552,7.5517,0.7809,0.157,7.8034,2.6901,0
2012-04-07,11.0466,34.4685,6.1884,0.2581,0.3786,4.5714,4.6429,0
2012-04-07,6.1553,32.3492,,,,,,0
2012-04-07,6.54,32.3661,7.3675,0.2291,0.0093,3.3894,2.0134,0
2012-04-07,11.2609,34.4749,,,,,,0
2012-04-07,11.6539,34.5025,6.032,0.2258,0.3929,2.4214,3.5036,0
2012-04-07,7.0397,32.5429,7.24,,,,,0
2012-04-07,7.3207,34.187,,,,,,0
2012-04-07,6.635,32.4991,7.3533,,,,,0
2012-04-07,7.2435,34.1922,6.6576,0.3387,0.3143,7.8857,6.2964,0
2012-04-07,6.6273,32.5595,7.2542,0.8205,0.1149,5.6874,8.9212,0
2012-04-07,6.5427,32.6744,,,,,,0
2012-04-07,6.0857,32.501999999999995,7.8917,0.2363,0.1347,6.0885,4.2068,0
2012-04-08,6.2621,32.5578,,,,,,0
2012-04-08,5.4809,32.2267,7.6225,0.2142,0.0714,6.3517,4.2079,0
2012-04-08,4.8268,32.1236,,,,,,0
2012-04-08,9.0365,34.3199,6.2889,0.3194,0.2714,5.0643,6.0321,0
2012-04-08,4.8386,32.1798,7.3817,0.4713,0.0875,8.3108,5.6584,0
2012-04-08,9.7992,34.3732,,,,,,0
2012-04-08,7.9074,34.2398,6.5347,0.3065,0.25,5.4786,6.725,0
2012-04-08,4.864,32.1011,,,,,,0
2012-04-08,5.2084,32.0144,7.2825,0.3448,0.0508,8.3448,3.4578,0
2012-04-08,7.2005,34.1897,,,,,,0
2012-04-08,7.2861,34.1859,6.6576,0.0194,0.1,6.5214,0.5857,0
2012-04-08,9.1822,34.3272,,,,,,0
2012-04-08,9.471,34.3377,6.3671,0.2581,0.3429,6.0214,5.2036,0
2012-04-08,10.9279,34.4346,,,,,,0
2012-04-08,10.3665,34.1531,6.2443,0.1161,0.2,2.8857,1.5821,0
2012-04-08,9.8623,34.0716,,,,,,0
2012-04-09,5.5324,32.0928,7.3392,0.4386,0.0246,8.2803,6.3408,0
2012-04-09,11.1896,34.3526,,,,,,0
2012-04-09,5.2865,32.1594,,,,,,0
2012-04-09,11.1733,34.3583,6.557,0.0806,0.1929,1.3786,1.45,0
2012-04-09,11.9346,34.4897,,,,,,0
2012-04-09,5.2488,32.2264,7.4384,0.614,0.0472,9.1195,6.6015,0
2012-04-09,11.8144,34.4522,5.9985,0.2129,0.3357,2.6643,3.5821,0
2012-04-09,5.6929,32.4547,,,,,,0
2012-04-09,6.414,32.6028,7.6084,0.2141,0.293,4.4235,2.0142,0
2012-04-09,12.4232,34.4898,,,,,,0
2012-04-09,6.8202,32.7113,,,,,,0
2012-04-09,11.1239,34.4189,6.7022,0.2903,0.2714,3.9357,5.6286,0
2012-04-09,7.1079,32.7919,7.155,0.6717,0.2014,10.3609,12.1348,0
2012-04-09,7.409,32.6273,,,,,,0
2012-04-09,12.3761,34.5073,,,,,,0
2012-04-09,7.7646,32.6293,7.24,0.4593,0.0889,6.5432,7.5354,0
2012-04-09,8.1512,32.6109,7.1408,,,,,0
2012-04-09,12.5235,34.5106,6.3336,0.1452,0.35,3.4143,2.8429,0
2012-04-09,12.4737,34.5183,,,,,,0
2012-04-09,7.865,32.7291,7.24,,,,,0
2012-04-09,12.1021,34.5065,6.1437,0.2194,0.4214,3.2571,3.9214,0
2012-04-09,7.9106,32.6537,7.8776,0.3268,0.1369,3.3113,4.2778,0
2012-04-09,7.6201,32.6866,,,,,,0
2012-04-09,6.9537,32.7994,7.1692,0.7274,0.1155,8.3645,9.6532,0
2012-04-10,6.9864,32.865,,,,,,0
2012-04-10,6.3014,32.7674,7.1267,0.6362,0.1053,10.1209,10.2487,0
2012-04-10,10.0553,34.3249,6.5794,0.2452,0.2286,4.0,3.5464,0
2012-04-10,5.8789,32.5418,,,,,,0
2012-04-10,6.7686,32.256,7.2117,0.207,0.0321,2.9801,1.5119999999999998,0
2012-04-10,10.6508,34.3815,,,,,,0
2012-04-10,11.9477,34.4612,6.3671,0.2,0.3214,2.5929,4.0107,0
2012-04-10,10.2134,34.3022,,,,,,0
2012-04-10,10.0053,34.3078,6.4453,0.3032,0.35,5.05,5.7214,0
2012-04-10,7.7887,33.1617,,,,,,0
2012-04-10,13.9051,34.5399,,,,,,0
2012-04-10,6.8706,32.9113,6.9708,0.769,0.0847,9.3798,8.1321,0
2012-04-10,13.6176,34.537,6.0767,0.1161,0.2929,3.1214,2.5893,0
2012-04-10,12.4479,34.4742,,,,,,0
2012-04-10,12.7869,34.4547,,,,,,0
2012-04-12,12.607,34.4385,,,,,,0
2012-04-12,12.7287,34.4437,,,,,,0
2012-04-12,12.7696,34.4251,6.1102,0.2581,0.4286,2.6357,4.4143,0
2012-04-12,13.8775,34.5408,,,,,,0
2012-04-12,13.4636,34.5328,6.1549,0.1419,0.2786,2.4857,3.1214,0
2012-04-12,11.6373,34.4485,,,,,,0
2012-04-12,11.4035,34.4235,6.0432,0.1194,0.1643,2.3286,3.225,0
2012-04-12,12.3803,34.4865,,,,,,0
2012-04-12,11.8523,34.4556,6.3001,0.1677,0.25,2.9214,3.575,0
2012-04-13,11.789,34.3733,,,,,,0
2012-04-13,14.1077,34.5472,,0.1839,0.3,5.5143,3.4214,0
2012-04-13,12.4101,34.4376,,,,,,0
2012-04-13,7.0593,32.9808,,,,,,0
2012-04-13,13.5116,34.5437,5.9203,0.1194,0.25,1.8286,2.9393,0
2012-04-13,7.5863,32.8379,7.5375,0.5051,0.1614,7.1691,8.9716,0
2012-04-13,13.8919,34.5293,,,,,,0
2012-04-13,7.8337,32.8242,,,,,,0
2012-04-13,13.2875,34.4158,6.3001,0.0742,0.1214,1.2286,1.8786,0
2012-04-13,13.1042,34.3922,,,,,,0
2012-04-13,7.8227,32.8419,7.325,0.6122,0.1358,9.7652,10.5085,0
2012-04-13,13.1231,34.4248,,,,,,0
2012-04-13,8.3217,32.8415,7.4525,,,,,0
2012-04-13,8.3856,32.9449,6.9991,,,,,0
2012-04-13,8.3018,32.9473,7.0133,0.573,0.0481,9.1917,9.3291,0
2012-04-13,8.0733,32.95,,,,,,0
2012-04-13,8.3928,33.1324,6.9991,0.3922,0.0731,9.7274,8.5026,0
2012-04-13,7.6851,33.21,,,,,,0
2012-04-13,7.7852,33.2504,7.07,0.4351,0.1103,9.9121,7.4467,0
2012-04-13,8.3103,33.2158,,,,,,0
2012-04-13,7.6898,33.1936,6.7299,0.4693,0.0532,8.4442,9.9732,0
2012-04-14,9.7495,33.7903,,,,,,0
2012-04-15,13.5235,34.3712,,,,,,0
2012-04-15,13.1542,34.3732,,,,,,0
2012-04-15,12.7342,34.3201,6.2778,0.2419,0.3714,4.3571,4.8929,0
2012-04-15,14.1019,34.4459,,,,,,0
2012-04-16,14.0688,34.421,6.2778,0.0129,0.1,1.65,1.7786,0
2012-04-16,14.203,34.4699,,,,,,0
2012-04-16,15.0323,34.4716,,,,,,0
2012-04-16,15.1029,34.4828,6.2219,0.0194,0.1214,1.0357,2.4821,0
2012-04-16,15.4029,34.4565,,,,,,0
2012-04-16,13.2605,34.3622,5.6411,0.329,0.4214,3.8929,6.5393,0
2012-04-16,13.3622,34.2438,6.0571,0.08900000000000001,0.267,2.949,5.033,0
2012-04-16,14.2397,33.9097,,,,,,0
2012-04-16,15.8438,34.4688,5.9143,0.05,0.10099999999999999,0.84,5.283,0
2012-04-16,15.4203,34.475,5.5429,0.077,0.35200000000000004,1.952,6.452000000000001,0
2012-04-17,15.547,34.4696,,,,,,0
2012-04-17,14.4234,34.4266,6.1714,0.025,0.078,0.72,4.88,0
2012-04-17,12.7461,34.4159,,,,,,0
2012-04-17,12.4654,34.2949,6.1429,0.054000000000000006,0.13699999999999998,0.971,2.436,0
2012-04-17,12.7241,34.2987,,,,,,0
2012-04-17,12.1756,34.156,,,,,,0
2012-04-17,13.4841,34.2772,,,,,,0
2012-04-17,15.8448,34.4705,5.3714,0.064,0.245,1.81,5.605,0
2012-04-17,15.599,34.4558,,,,,,0
2012-04-17,16.575,34.5091,,,,,,0
2012-04-17,16.1047,34.4564,5.5714,0.055,0.174,0.846,4.206,0
2012-04-17,15.6267,34.3947,,,,,,0
2012-04-17,15.4206,34.4257,5.4857,0.162,0.441,3.182,7.141,0
2012-04-17,15.4716,34.441,,,,,,0
2012-04-17,14.0507,34.2126,5.9429,0.165,0.51,3.5460000000000003,7.769,0
2012-04-17,13.239,34.1434,,,,,,0
2012-04-17,12.976,34.1986,,,,,,0
2012-04-17,11.8551,34.0366,,,,,,0
2012-04-17,12.4116,34.0556,5.9429,0.27,0.221,3.432,5.829,0
2012-04-17,13.6913,34.3188,,,,,,0
2012-04-17,14.9376,34.4343,5.9429,0.037000000000000005,0.319,1.574,4.185,0
2012-04-17,15.657,34.3894,,,,,,0
2012-04-17,14.9535,34.425,6.0571,0.024,0.19,0.61,3.935,0
2012-04-23,17.2459,34.3446,5.6286,0.014,0.214,1.273,2.9360000000000004,0
2012-04-23,17.7465,34.4494,,,,,,0
2012-04-23,17.4564,34.4981,5.3143,0.039,0.304,1.035,3.946,0
2012-04-23,17.6524,34.4757,,,,,,0
2012-04-23,19.1639,34.4309,5.2571,0.025,0.182,0.815,2.142,0
2012-04-23,18.674,34.3938,,,,,,0
2012-04-23,18.3333,34.4658,5.4,0.035,0.13699999999999998,0.61,2.208,0
2012-04-23,18.3975,34.4655,,,,,,0
2012-04-24,17.8367,34.4004,5.4857,0.03,0.131,0.496,2.625,0
2012-04-28,16.0443,34.1696,,,,,,0
2012-04-28,15.5025,34.0707,5.6571,0.013,0.155,0.713,1.471,0
2012-04-28,14.8846,33.9705,,,,,,0
2012-04-28,14.385,33.6131,6.2,0.012,0.128,0.413,1.76,0
2012-04-28,12.8942,32.6685,,,,,,0
2012-04-28,12.443,32.6328,,,,,,0
2012-04-28,12.95,33.2059,6.6857,0.028,0.17,0.544,4.296,0
2012-04-28,13.1573,33.4502,,,,,,0
2012-04-28,13.4613,33.7557,6.4857,0.028,0.233,1.087,7.875,0
2012-04-28,13.5446,33.4718,,,,,,0
2012-04-28,13.6758,33.6086,6.8286,0.026,0.135,0.541,0.416,0
2012-04-28,13.9252,33.7294,,,,,,0
2012-04-29,14.9957,34.0688,5.9429,0.034,0.121,0.544,1.7380000000000002,0
2012-04-29,15.4589,34.1511,,,,,,0
2012-04-29,15.2684,34.0718,5.9714,0.039,0.18,1.102,1.341,0
2012-04-29,14.6921,34.0488,,,,,,0
2012-04-29,13.5343,34.0691,6.0286,0.121,0.363,2.8110000000000004,4.731,0
2012-04-29,13.0424,33.9951,,,,,,0
2012-05-10,19.5999,34.1512,5.5049,,0.0286,0.1857,2.25,0
2012-05-10,17.5245,33.5791,5.8428,,,0.2143,4.8929,0
2012-05-10,16.2427,32.482,6.0385,,,1.3643,5.25,0
