Observation Date,Temperature,Salinity,Dissolved Oxygen,Phosphate Phosphorus,Nitrous Acid Nitrogen,Nitric Acid Nitrogen,Silicic Acid Silicon,Probability
2011-10-24,20.0079,33.0484,5.1545,0.2514,0.086,0.136,4.997,0.0557
2011-10-24,17.7674,32.8694,4.7297,0.3058,0.324,0.11199999999999999,7.46,0.0272
2011-10-24,19.124000000000002,31.9491,4.7863,0.2027,0.061,0.128,4.819,0.0478
2011-10-24,21.545,33.2962,4.8996,0.2184,0.042,0.039,3.035,0.091
2011-10-24,23.2276,34.1372,4.3615,0.2392,0.109,1.028,2.8939999999999997,0.1338
2011-10-27,23.5386,33.9968,4.8146,0.212,0.11,0.637,2.748,0.1476
2011-10-27,23.9311,34.239000000000004,4.2482,0.2292,0.093,0.08199999999999999,2.819,0.1704
2011-10-27,23.5075,33.9236,4.7297,0.2349,0.064,0.07,2.58,0.1544
2011-10-27,23.1275,34.1991,5.4094,0.2442,0.07200000000000001,0.01,3.1889999999999996,0.1303
2011-10-28,22.9254,34.2234,4.673,0.3194,0.108,0.006,3.177,0.1294
2011-10-28,21.895,34.0334,4.7297,0.275,0.194,0.027000000000000003,3.2239999999999998,0.0949
2011-10-28,21.8452,33.6899,4.7863,0.2012,0.229,0.051,3.6439999999999997,0.0933
2011-10-28,19.8506,32.5735,5.1545,0.2707,0.077,0.172,4.342,0.0568
2011-10-28,19.9726,32.4966,5.0412,0.2686,0.131,0.040999999999999995,4.243,0.0602
2011-10-28,20.1585,33.1536,4.9846,0.2922,0.101,0.025,4.252,0.0601
2011-10-28,21.1292,34.266,4.7014,0.3717,0.183,0.915,7.191,0.0672
2011-10-29,18.2333,32.9751,4.8713,0.3896,0.174,1.7469999999999999,6.563,0.0298
2011-10-29,19.5808,33.405,4.9846,0.3194,0.188,0.026000000000000002,5.492000000000001,0.0478
2011-10-29,20.3238,33.1633,5.0695,0.1869,0.133,0.024,4.132,0.0607
2011-10-29,22.0654,33.8368,4.8146,0.2055,0.123,0.02,3.4339999999999997,0.0994
2011-10-29,18.3146,33.0367,5.1828,0.3108,0.217,0.309,8.06,0.0307
2011-11-22,17.7421,31.2665,5.3161,0.1261,0.401,6.685,12.257,0.018
2011-11-22,18.6418,32.2831,5.0317,0.124,0.332,5.021,10.289000000000001,0.0251
2011-11-22,19.986,33.3489,5.0309,0.1219,0.499,2.531,6.303999999999999,0.0423
2011-11-22,19.9802,33.766,5.0002,0.1141,0.701,2.287,6.053,0.0405
2011-11-22,20.0333,33.5399,4.8293,0.1268,0.6729999999999999,2.563,6.0310000000000015,0.0422
2011-11-22,20.5782,33.8316,4.9183,0.2152,0.573,4.848,9.383,0.0413
2011-11-25,20.2024,33.7493,4.8571,0.1794,0.867,4.302,10.197000000000001,0.0365
2011-11-25,21.1593,33.9542,4.8585,0.1647,0.309,2.076,5.112,0.0624
2011-11-25,20.9899,34.0931,4.9118,0.1247,0.412,2.369,5.468999999999999,0.0556
2011-11-25,20.6271,34.17,4.6836,0.1464,0.4370000000000001,1.16,4.247,0.0548
2011-11-25,22.37,34.2,4.8036,0.1752,0.18600000000000005,1.521,2.7960000000000003,0.0961
2011-11-26,21.5062,33.8455,4.7173,0.1212,0.591,2.129,5.751,0.0674
2011-11-26,21.2408,34.0944,4.6008,0.1464,0.542,3.5060000000000002,8.537,0.0539
2011-11-26,21.1479,34.1214,4.4879,0.1956,0.414,4.227,9.544,0.0507
2011-11-26,21.1232,34.065,4.7148,0.1612,0.078,5.3210000000000015,10.402999999999999,0.0467
2011-11-26,20.7888,34.0264,5.0046,0.1879,0.09,5.004,9.207,0.0437
2011-11-26,19.872,33.3369,5.0837,0.1591,0.102,4.928999999999999,8.439,0.0354
2011-11-26,19.0966,32.8568,5.1997,0.1493,0.119,4.626,9.024,0.029
2011-11-26,19.5821,33.1196,5.1145,0.1787,0.13,5.114,8.954,0.0325
2011-11-26,19.616,33.1262,5.229,0.1668,0.18,4.962,9.237,0.0325
2011-11-26,19.7775,33.2209,5.0864,0.131,0.114,5.026,9.177999999999999,0.0337
2011-11-26,18.8713,32.4795,5.1723,0.117,0.155,6.1579999999999995,10.7,0.0246
2011-11-26,18.5576,32.1789,5.2226,0.1331,0.223,5.265,11.828,0.0237
2011-11-26,18.4385,32.598,5.1436,0.1113,0.208,4.687,9.369,0.0235
2011-11-27,18.6039,32.5854,5.2244,0.1549,0.361,4.368,9.189,0.0254
2011-11-27,20.4229,33.8768,4.977,0.1682,0.133,4.822,8.753,0.04
2011-11-27,20.4081,33.9786,4.8642,0.1647,0.114,3.7510000000000003,9.94,0.0412
2011-11-27,20.3048,33.9711,4.7426,1.8827,0.117,6.2139999999999995,11.043,0.063
2011-11-27,20.864,34.116,4.7163,0.15,0.301,5.001,9.605,0.0434
2011-11-27,21.4298,33.94,4.6289,0.1457,0.523,2.526,6.117999999999999,0.0644
2011-11-27,21.7672,34.1434,4.8296,0.1584,0.502,1.265,4.398,0.0772
2011-11-27,22.5717,34.2335,4.8293,0.1043,0.35,0.5,2.625,0.1042
2011-12-06,12.66,32.23,5.7961,0.2316,0.1248,3.924,12.7651,0.0036
2011-12-06,12.42,32.57,5.6383,0.3905,0.1104,4.706,9.885,0.0035
2011-12-06,11.91,32.49,5.6526,0.439,0.4491,5.278,11.0404,0.0028
2011-12-06,12.14,31.94,5.8104,0.1173,0.442,4.4110000000000005,7.6312,0.0032
2011-12-07,12.92,32.29,5.8965,0.4952,0.3723,4.342,6.3034,0.0047
2011-12-07,12.48,32.73,5.6383,0.1579,0.5867,4.874,8.4683,0.0031
2011-12-07,12.55,32.82,5.4805,0.6882,0.1611,10.076,9.371,0.0029
2011-12-07,12.92,32.86,5.4087,0.4539,0.1843,6.604,8.8304,0.0037
2011-12-07,12.47,32.54,6.0829999999999975,0.461,0.5162,5.478,8.3147,0.0034
2011-12-12,11.06,32.66,6.1404,0.1108,0.5835,5.234,14.5439,0.0017
2011-12-12,12.4,32.89,5.6957,0.4758,0.2962,5.167000000000002,10.4749,0.0033
2011-12-12,12.17,32.8995,5.1218,0.4787,0.1552,8.779,7.7414,0.0026
2011-12-12,12.9749,34.022,3.8719,0.3323,0.3214,4.5571,7.8464,0.0039
2011-12-12,11.8958,32.82,5.6239,0.0569,0.2221,4.566,4.9503,0.0028
2011-12-12,11.5151,33.900999999999996,6.6661,0.3355,0.4214,5.9429,9.8143,0.0019
2011-12-12,11.99,32.69,5.9395,0.1031,0.5587,5.403,7.4122,0.0026
2011-12-13,12.3,32.58,5.8678,1.4266,0.5028,4.854,7.9517,0.0049
2011-12-13,16.3799,34.2318,6.1215,0.3387,0.6786,5.6643,6.7786,0.0098
2011-12-13,12.21,32.65,5.7387,0.5401,0.241,4.2669999999999995,5.5431,0.0038
2011-12-13,12.01,32.71,5.6670000000000025,0.6945,0.2626,6.494,6.8277,0.0032
2011-12-13,14.4568,34.0372,5.8559,0.3387,0.5929,5.05,6.8393,0.0056
2011-12-13,11.83,32.78,5.9969,0.4029,0.0682,8.923,9.1325,0.0022
2011-12-13,16.0014,34.2356,5.6458,0.3516,0.6,5.4071,6.975,0.0091
2011-12-13,12.27,32.73,5.7674,0.449,0.1493,6.1320000000000014,12.1104,0.0029
2011-12-13,16.3335,34.2271,5.2662,0.3774,0.6786,5.4143,6.4571,0.0105
2011-12-13,13.7385,34.1047,6.7483,0.4226,0.5429,6.7571,9.6821,0.0037
2011-12-13,12.9752,34.0233,5.8143,0.3806,0.5929,6.8857,10.2857,0.0029
2011-12-14,14.4332,34.1155,6.1445,0.3387,0.5929,6.1214,9.4893,0.0049
2011-12-14,16.7285,34.1419,6.4095,0.2968,0.7857,4.8429,7.4536,0.0111
2011-12-14,13.82,32.79,5.6383,0.3227,0.6416,5.699,4.3515,0.0053
2011-12-14,15.9428,34.2255,5.8295,0.3258,0.6643,5.75,6.8643,0.0085
2011-12-14,12.94,32.36,5.9252,0.196,0.4271,7.712999999999999,3.227,0.0036
2011-12-14,16.0341,34.2296,6.3586,0.329,0.6643,5.5214,6.5857,0.0088
2011-12-14,15.8806,34.2031,6.6728,0.3097,0.7214,5.2643,7.4964,0.0081
2011-12-14,14.08,32.48,5.7243,0.0574,0.1015,4.067,5.9662,0.006
2011-12-14,14.23,33.08,5.3083,0.1193,0.1499,7.0710000000000015,4.9667,0.0052
2011-12-14,17.5861,34.2173,5.8175,0.2419,0.7929,4.8429,6.2821,0.0151
2011-12-14,13.07,33.0,5.5091,0.231,0.0975,6.232,8.6085,0.0036
2011-12-14,13.44,33.08,5.4087,0.7598,0.2192,14.88,7.4425,0.003
2011-12-19,16.3373,34.2019,4.673,0.253,0.423,5.88,12.317,0.0091
2011-12-19,16.9321,34.2617,5.0695,0.231,0.387,3.315,8.529,0.0135
2011-12-19,17.3272,34.2609,4.8996,0.198,0.275,3.0780000000000003,8.684,0.0156
2011-12-19,15.4361,34.0252,5.1262,0.392,0.485,5.742000000000001,13.743,0.007
2011-12-19,14.3243,33.8429,5.2395,0.49,0.929,6.7379999999999995,15.713,0.0045
2011-12-19,16.9742,34.3206,3.8694,0.3194,0.6857,6.1929,8.5607,0.0122
2011-12-20,16.9651,34.256,5.0129,0.311,0.345,3.9130000000000003,8.658,0.0136
2011-12-20,17.4328,34.3008,5.075,0.3323,0.7071,5.1857,6.4786,0.015
2011-12-20,19.4037,34.4184,4.6447,0.133,0.475,1.78,5.15,0.034
2011-12-20,17.221,34.2872,5.1724,0.2677,0.7929,4.9357,6.8679,0.0136
2011-12-20,16.4526,34.274,4.6447,0.426,0.258,6.6960000000000015,13.100999999999999,0.0095
2011-12-20,16.395,34.2437,5.0728,0.3258,0.7571,5.9429,7.4143,0.01
2011-12-20,12.9888,33.6604,5.5227,0.35,0.968,4.788,15.19,0.0031
2011-12-20,11.3746,33.2619,5.8342,0.391,0.557,6.2970000000000015,18.061,0.0017
2011-12-20,16.8599,34.2154,4.9709,0.2742,0.8786,5.1214,6.4429,0.0122
2011-12-20,16.5349,34.1745,4.7014,0.318,0.21,5.102,10.765,0.011
2011-12-20,17.4809,34.387,4.9653,0.3194,0.5643,5.8286,8.2714,0.0141
2011-12-20,18.5741,34.3157,5.0129,0.218,0.639,3.122,6.867000000000001,0.0236
2011-12-20,18.2845,34.284,4.5881,0.208,0.7140000000000001,2.7960000000000003,7.077000000000001,0.0221
2011-12-20,16.3408,34.2523,5.9289,0.3419,0.6357,6.1429,8.9857,0.0091
2011-12-20,19.1005,34.3655,4.8713,0.14400000000000002,0.922,2.748,5.645,0.028
2011-12-20,16.0815,34.2393,4.9418,0.5226,0.5429,9.6429,13.4786,0.007
2011-12-20,17.0017,34.2477,5.0193,0.4,0.4714,6.5286,9.6857,0.0118
2011-12-21,17.5671,34.3012,5.3564,0.2839,0.7714,5.0571,7.3143,0.015
2011-12-21,16.9323,34.2991,3.4751,0.6806,0.3357,10.6286,14.6393,0.0098
2011-12-21,20.2034,34.4298,4.8713,0.223,0.401,1.8430000000000002,3.59,0.0462
2011-12-21,19.3768,34.3052,4.758,0.174,0.528,2.211,5.803999999999999,0.0331
2011-12-21,18.6403,34.257,4.8713,0.204,0.629,2.356,7.438,0.0252
2011-12-27,17.0675,34.3657,4.8713,0.307,0.375,4.434,11.527999999999999,0.0128
2011-12-28,17.0112,34.2761,5.1828,0.363,0.142,4.953,12.651,0.0123
2011-12-28,15.356,33.9206,5.2961,0.289,0.12,4.434,11.765999999999998,0.0076
2011-12-28,15.422,34.0868,5.0979,0.443,1.258,4.908,12.095,0.0072
2011-12-28,16.0868,34.2275,5.0695,0.339,0.16399999999999998,4.638999999999999,14.008,0.009
2011-12-28,16.9018,34.3492,4.9279,0.35600000000000004,0.263,4.56,11.752,0.0123
2011-12-28,16.6972,34.348,5.0129,0.41,0.188,6.013999999999999,10.815,0.0109
2011-12-28,14.9408,34.0414,5.2678,0.433,0.17800000000000002,6.922999999999999,11.017000000000001,0.006
2012-02-03,16.5867,34.576,5.1358,0.3871,0.4571,4.3786,5.2536,0.0122
2012-02-03,16.6408,34.5229,4.9381,0.3645,0.2357,4.8,7.7821,0.0118
2012-02-03,16.5085,34.5715,5.3611,0.2806,0.3286,3.4357,5.3607,0.0121
2012-02-03,16.1904,34.4961,4.1201,0.3194,0.0857,4.2143,6.7536,0.0112
2012-02-03,16.0955,34.5354,4.938,0.2968,0.0643,3.9286,5.9786,0.0106
2012-02-04,15.0889,34.2655,2.9346,0.4484,0.0786,5.9286,9.4321,0.0076
2012-02-04,14.2197,34.2093,3.9509,0.4677,0.0786,6.2071,10.1643,0.0053
2012-02-04,13.815999999999999,34.2168,5.3613,0.4645,0.0929,5.9714,10.2357,0.0044
2012-02-04,11.5203,33.705,5.7845,0.4516,0.0929,5.7643,9.8286,0.0022
2012-02-04,9.4539,32.518,5.9254,0.3968,0.0857,6.5286,10.4679,0.0011
2012-02-04,9.1547,32.3636,6.2932,0.4903,0.0929,8.6929,13.6,0.0009
2012-02-04,9.9237,33.0218,6.0957,0.5194,0.1357,8.1071,11.4107,0.0012
2012-02-04,10.2579,32.8774,6.2358,0.4839,0.1071,7.9929,10.9679,0.0013
2012-02-04,3.1858,31.8866,7.5893,0.6058,0.0205,13.3619,8.7119,0.0001
2012-02-04,10.0528,32.4895,6.0668,0.4355,0.1143,7.1071,11.0357,0.0013
2012-02-04,10.2525,32.7965,6.2925,0.4323,0.1071,6.6,10.3821,0.0014
2012-02-04,4.3034,32.2094,7.4145,0.1819,0.0305,8.4651,4.9092,0.0002
2012-02-04,13.8961,34.1668,5.7843,0.4419,0.1,5.5786,9.8929,0.0045
2012-02-04,14.4853,34.1519,5.6734,0.4645,0.1143,5.9929,9.9214,0.0055
2012-02-04,5.9488,32.4564,7.0212,0.3835,0.1236,9.8752,7.0575,0.0003
2012-02-04,14.8312,34.1173,5.6441,0.4484,0.1071,5.8357,9.5321,0.0062
2012-02-04,6.6819,32.5261,6.7736,0.1872,0.0047,6.8548,4.2348,0.0004
2012-02-04,15.3324,34.1607,5.5871,0.4581,0.1,6.3286,10.0,0.0071
2012-02-05,16.4386,34.4627,5.3618,0.3129,0.2071,4.1,7.0071,0.0113
2012-02-05,17.6329,34.536,5.1073,0.2065,0.2357,2.45,4.5893,0.0187
2012-02-05,17.9322,34.5855,5.2486,0.1968,0.2929,2.3714,4.05,0.0205
2012-02-05,7.1378,32.521,6.5551,0.3092,0.0231,2.4624,6.9229,0.0007
2012-02-05,6.2855,32.6881,6.7299,0.3155,0.0072,7.809,6.8211,0.0004
2012-02-05,17.2241,34.5128,5.2205,0.2839,0.25,3.7429,5.8,0.0152
2012-02-05,5.8756,32.6209,6.8901,0.3232,0.0687,5.1915,6.4528,0.0004
2012-02-05,15.8431,34.2829,5.5605,0.4323,0.1429,5.6214,9.45,0.0086
2012-02-05,15.0475,34.031,5.5029,0.4968,0.1643,6.8071,10.95,0.0063
2012-02-05,7.8762,34.2016,6.1996,0.5806,0.3786,7.3857,8.7357,0.0006
2012-02-05,4.7592,32.3662,7.2397,0.8182,0.0229,12.2621,8.2139,0.0002
2012-02-05,14.4421,34.1168,5.6997,0.3645,0.15,4.2429,7.5821,0.006
2012-02-05,8.7144,34.1876,6.8475,0.5806,0.3286,7.4643,8.1107,0.0007
2012-02-05,4.3147,32.218,6.9338,0.3925,0.5345,12.1206,8.2541,0.0001
2012-02-05,13.9237,34.0862,5.7847,0.4097,0.1357,5.15,8.75,0.0048
2012-02-05,12.7325,33.7667,5.9554,0.4387,0.0857,5.75,9.5036,0.0032
2012-02-05,4.4106,32.2484,7.2834,0.2528,0.1423,8.946,6.5007,0.0002
2012-02-05,7.7703,34.1204,6.5905,0.5032,0.3214,6.5857,7.4,0.0006
2012-02-05,11.8861,33.4491,5.9264,0.4452,0.0786,6.15,9.9179,0.0024
2012-02-05,10.8901,33.0786,6.2649,0.4226,0.0857,6.2714,10.2821,0.0018
2012-02-05,6.2041,32.8454,7.1815,0.3484,0.2012,9.2454,9.3291,0.0003
2012-02-05,10.2435,32.489000000000004,6.1796,0.4645,0.0786,7.7857,11.4214,0.0014
2012-02-05,7.3697,34.1478,6.7693,0.5903,0.3,8.1714,8.9321,0.0004
2012-02-05,10.3695,32.634,6.2360000000000015,0.429,0.0786,6.8714,10.9643,0.0015
2012-02-05,10.0162,34.2677,6.9479999999999995,0.5742,0.3357,7.6286,8.8143,0.0011
2012-02-06,6.7735,32.946999999999996,6.7445,0.639,0.0589,10.9436,10.0069,0.0004
2012-02-06,6.8609,32.9501,6.8464,0.3438,0.2968,7.6322,6.6949,0.0004
2012-02-06,8.0795,34.1785,6.356,0.5774,0.3786,7.6571,8.5643,0.0006
2012-02-06,7.2829,32.7817,6.7882,0.1387,0.0807,7.356,5.4507,0.0005
2012-02-06,7.443,32.7807,6.6279,0.4207,0.1457,10.0904,9.8865,0.0004
2012-02-06,8.044,34.192,6.6687,0.5484,0.4071,7.2214,8.3607,0.0006
2012-02-06,7.6966,33.0107,6.4823,0.6581,0.0886,16.2728,13.9238,0.0003
2012-02-06,7.5479,33.1457,6.526,0.7093,0.0581,22.8837,20.0408,0.0002
2012-02-06,8.3147,34.1947,6.1996,0.5484,0.3643,7.3643,8.4536,0.0007
2012-02-06,5.8057,32.8157,7.0649,0.9194,0.2027,7.4068,16.3758,0.0003
2012-02-06,5.7955,32.8631,7.0795,0.2061,0.0073,12.3467,14.1832,0.0002
2012-02-11,9.8051,34.2848,6.422999999999999,0.5419,0.3429,8.2071,8.8464,0.001
2012-02-11,10.1361,34.3088,6.3783,0.5645,0.3643,7.4857,9.0857,0.0012
2012-02-11,7.5485,32.9636,6.7008,0.8794,0.0746,11.1077,15.032,0.0005
2012-02-11,7.5086,32.9967,6.8173,0.4668,0.16399999999999998,12.1916,12.6725,0.0004
2012-02-12,8.3619,32.9632,6.7153,0.4893,0.0652,5.0977,6.5069,0.0009
2012-02-12,8.1741,33.0108,6.5697,0.6769,0.0358,7.2223,14.7705,0.0007
2012-02-12,7.4985,33.009,6.8464,0.3722,0.1185,14.644,16.0858,0.0003
2012-02-12,7.7084,33.0755,6.9193,0.7977,0.0312,15.5482,12.3045,0.0004
2012-02-12,10.5308,34.2905,6.2554,0.5839,0.3571,8.1786,8.4143,0.0013
2012-02-12,10.6358,34.309,6.1437,0.5355,0.3714,7.4857,8.4714,0.0014
2012-02-12,9.9518,34.2899,6.3001,0.5742,0.4,9.6214,8.7429,0.001
2012-02-12,9.7878,34.2575,6.0544,0.5194,0.3571,7.0571,7.9143,0.0011
2012-02-13,10.9829,34.2969,5.898,0.5226,0.4643,7.45,7.5607,0.0016
2012-02-13,11.5492,34.3404,6.1437,0.5548,0.4714,8.4357,8.2714,0.0018
2012-02-13,8.5054,34.2398,6.4453,0.5484,0.3929,7.7143,8.8536,0.0007
2012-02-13,10.3738,34.2924,6.0209,0.5839,0.3857,8.1143,8.3214,0.0012
2012-02-13,10.5669,34.3563,6.2554,0.5903,0.6143,7.9214,9.2893,0.0013
2012-02-13,10.8392,34.3654,6.2331,0.5806,0.6071,7.7286,8.8393,0.0014
2012-02-14,11.172,34.336,5.9091,0.5452,0.5,7.5857,8.1893,0.0016
2012-02-14,13.1275,34.4688,5.8645,0.4839,0.75,6.3429,6.4464,0.0033
2012-02-14,11.9026,34.3105,6.032,0.5613,0.3786,8.2571,8.5071,0.002
2012-02-14,13.2372,34.4574,6.2889,0.5161,0.9714,6.2643,7.0321,0.0034
2012-02-14,12.9721,34.4567,5.9091,0.4903,0.8214,5.95,6.675,0.0032
2012-02-14,11.5507,34.3848,6.0879,0.4742,0.5786,6.8857,6.9857,0.0019
2012-02-14,13.3857,34.4576,5.7528,0.5129,0.6929,6.5571,7.0429,0.0036
2012-02-14,13.4572,34.4577,5.7863,0.4548,0.5071,5.9643,6.6,0.0038
2012-02-15,14.1385,34.5124,5.6634,0.4387,0.45,5.5429,6.1643,0.005
2012-02-15,12.4036,34.389,5.9985,0.529,0.5143,6.5786,7.4857,0.0026
2012-02-19,12.0907,34.4164,5.7714,0.23600000000000002,0.473,5.016,10.226,0.0022
2012-02-19,14.2162,34.5697,5.8286,0.0898,0.411,3.259,8.321,0.0049
2012-02-19,12.7232,34.5038,5.8571,0.1273,0.369,4.588,9.41,0.0028
2012-02-19,12.8605,34.5156,5.8571,0.1483,0.414,3.1719999999999997,8.38,0.0032
2012-02-20,11.4455,34.4223,5.9429,0.1355,0.322,2.813,11.372,0.002
2012-02-20,12.9696,34.5205,5.7714,0.1498,0.362,3.6519999999999997,11.091,0.0031
2012-02-20,15.2444,34.5714,5.6,0.13699999999999998,0.464,3.341,6.322,0.0073
2012-02-20,12.7615,34.5103,5.8571,0.3418,0.301,4.647,8.014,0.0031
2012-02-20,10.3423,34.36,5.6,0.1595,0.318,2.9730000000000003,6.391,0.0015
2012-02-20,10.137,34.371,5.7714,0.2705,0.41,4.553999999999999,8.648,0.0013
2012-02-20,15.0363,34.5401,5.5429,0.1648,0.213,3.755,7.1160000000000005,0.0068
2012-02-20,14.5674,34.5069,5.6,0.0898,0.231,3.1069999999999998,7.605,0.0058
2012-02-20,15.6685,34.5324,5.4286,0.0568,0.171,3.1439999999999997,10.429,0.0079
2012-02-21,15.5279,34.5746,5.0571,0.1558,0.32,4.083,12.288,0.0071
2012-02-21,16.1894,34.5725,4.8857,0.055999999999999994,0.171,4.154,7.2,0.0095
2012-02-21,16.1121,34.5618,5.1714,0.032,0.2,2.806,5.812,0.0101
2012-02-21,16.1226,34.5288,5.2857,0.0388,0.173,2.653,5.65,0.0103
2012-02-28,14.3812,34.4719,5.6857,0.1513,0.309,3.714,7.8370000000000015,0.0053
2012-02-28,13.2549,34.2943,5.6286,0.2188,0.188,4.566,13.276,0.0033
2012-02-28,11.6264,34.2896,5.8,0.2765,0.188,5.346,11.387,0.0019
2012-02-28,12.4626,34.2836,5.8,0.2623,0.125,4.744,10.093,0.0027
2012-02-28,12.8017,34.3267,5.7714,0.3148,0.189,5.1979999999999995,14.514000000000001,0.0027
2012-03-01,12.9642,34.4082,5.7429,0.2518,0.35700000000000004,5.151,13.140999999999998,0.0029
2012-03-01,12.9842,34.4397,4.2857,0.26,0.269,4.622,10.099,0.0034
2012-03-01,13.2,34.4758,5.5429,0.2203,0.281,3.214,8.436,0.0038
2012-04-07,4.3052,31.730999999999998,7.5092,0.3932,0.1164,9.0084,7.9917,0.0002
2012-04-07,4.3947,31.8559,7.665,0.3233,0.0759,7.1994,5.8306,0.0002
2012-04-07,9.6664,34.2992,6.1772,0.2484,0.2857,2.9571,4.4286,0.0013
2012-04-07,5.9599,32.2552,7.5517,0.7809,0.157,7.8034,2.6901,0.0004
2012-04-07,11.0466,34.4685,6.1884,0.2581,0.3786,4.5714,4.6429,0.0018
2012-04-07,6.54,32.3661,7.3675,0.2291,0.0093,3.3894,2.0134,0.0006
2012-04-07,11.6539,34.5025,6.032,0.2258,0.3929,2.4214,3.5036,0.0025
2012-04-07,7.2435,34.1922,6.6576,0.3387,0.3143,7.8857,6.2964,0.0004
2012-04-07,6.6273,32.5595,7.2542,0.8205,0.1149,5.6874,8.9212,0.0005
2012-04-07,6.0857,32.501999999999995,7.8917,0.2363,0.1347,6.0885,4.2068,0.0004
2012-04-08,5.4809,32.2267,7.6225,0.2142,0.0714,6.3517,4.2079,0.0003
2012-04-08,9.0365,34.3199,6.2889,0.3194,0.2714,5.0643,6.0321,0.0009
2012-04-08,4.8386,32.1798,7.3817,0.4713,0.0875,8.3108,5.6584,0.0002
2012-04-08,7.9074,34.2398,6.5347,0.3065,0.25,5.4786,6.725,0.0006
2012-04-08,5.2084,32.0144,7.2825,0.3448,0.0508,8.3448,3.4578,0.0003
2012-04-08,7.2861,34.1859,6.6576,0.0194,0.1,6.5214,0.5857,0.0005
2012-04-08,9.471,34.3377,6.3671,0.2581,0.3429,6.0214,5.2036,0.001
2012-04-08,10.3665,34.1531,6.2443,0.1161,0.2,2.8857,1.5821,0.0017
2012-04-09,5.5324,32.0928,7.3392,0.4386,0.0246,8.2803,6.3408,0.0003
2012-04-09,11.1733,34.3583,6.557,0.0806,0.1929,1.3786,1.45,0.0023
2012-04-09,5.2488,32.2264,7.4384,0.614,0.0472,9.1195,6.6015,0.0003
2012-04-09,11.8144,34.4522,5.9985,0.2129,0.3357,2.6643,3.5821,0.0026
2012-04-09,6.414,32.6028,7.6084,0.2141,0.293,4.4235,2.0142,0.0005
2012-04-09,11.1239,34.4189,6.7022,0.2903,0.2714,3.9357,5.6286,0.0019
2012-04-09,7.1079,32.7919,7.155,0.6717,0.2014,10.3609,12.1348,0.0004
2012-04-09,7.7646,32.6293,7.24,0.4593,0.0889,6.5432,7.5354,0.0007
2012-04-09,12.5235,34.5106,6.3336,0.1452,0.35,3.4143,2.8429,0.0031
2012-04-09,12.1021,34.5065,6.1437,0.2194,0.4214,3.2571,3.9214,0.0027
2012-04-09,7.9106,32.6537,7.8776,0.3268,0.1369,3.3113,4.2778,0.0008
2012-04-09,6.9537,32.7994,7.1692,0.7274,0.1155,8.3645,9.6532,0.0005
2012-04-10,6.3014,32.7674,7.1267,0.6362,0.1053,10.1209,10.2487,0.0003
2012-04-10,10.0553,34.3249,6.5794,0.2452,0.2286,4.0,3.5464,0.0014
2012-04-10,6.7686,32.256,7.2117,0.207,0.0321,2.9801,1.5119999999999998,0.0006
2012-04-10,11.9477,34.4612,6.3671,0.2,0.3214,2.5929,4.0107,0.0027
2012-04-10,10.0053,34.3078,6.4453,0.3032,0.35,5.05,5.7214,0.0012
2012-04-10,6.8706,32.9113,6.9708,0.769,0.0847,9.3798,8.1321,0.0004
2012-04-10,13.6176,34.537,6.0767,0.1161,0.2929,3.1214,2.5893,0.0046
2012-04-12,12.7696,34.4251,6.1102,0.2581,0.4286,2.6357,4.4143,0.0036
2012-04-12,13.4636,34.5328,6.1549,0.1419,0.2786,2.4857,3.1214,0.0045
2012-04-12,11.4035,34.4235,6.0432,0.1194,0.1643,2.3286,3.225,0.0023
2012-04-12,11.8523,34.4556,6.3001,0.1677,0.25,2.9214,3.575,0.0026
2012-04-13,13.5116,34.5437,5.9203,0.1194,0.25,1.8286,2.9393,0.0048
2012-04-13,7.5863,32.8379,7.5375,0.5051,0.1614,7.1691,8.9716,0.0006
2012-04-13,13.2875,34.4158,6.3001,0.0742,0.1214,1.2286,1.8786,0.0047
2012-04-13,7.8227,32.8419,7.325,0.6122,0.1358,9.7652,10.5085,0.0005
2012-04-13,8.3018,32.9473,7.0133,0.573,0.0481,9.1917,9.3291,0.0007
2012-04-13,8.3928,33.1324,6.9991,0.3922,0.0731,9.7274,8.5026,0.0006
2012-04-13,7.7852,33.2504,7.07,0.4351,0.1103,9.9121,7.4467,0.0005
2012-04-13,7.6898,33.1936,6.7299,0.4693,0.0532,8.4442,9.9732,0.0005
2012-04-15,12.7342,34.3201,6.2778,0.2419,0.3714,4.3571,4.8929,0.0032
2012-04-16,14.0688,34.421,6.2778,0.0129,0.1,1.65,1.7786,0.0058
2012-04-16,15.1029,34.4828,6.2219,0.0194,0.1214,1.0357,2.4821,0.0083
2012-04-16,13.2605,34.3622,5.6411,0.32899999999999996,0.4214,3.8929,6.5393,0.004
2012-04-16,13.3622,34.2438,6.0571,0.08900000000000001,0.267,2.949,5.033,0.0041
2012-04-16,15.8438,34.4688,5.9143,0.05,0.101,0.84,5.2829999999999995,0.0105
2012-04-16,15.4203,34.475,5.5429,0.077,0.35200000000000004,1.952,6.452000000000001,0.0084
2012-04-17,14.4234,34.4266,6.1714,0.025,0.078,0.72,4.88,0.0065
2012-04-17,12.4654,34.2949,6.1429,0.054000000000000006,0.13699999999999998,0.971,2.436,0.0036
2012-04-17,15.8448,34.4705,5.3714,0.064,0.245,1.81,5.605,0.01
2012-04-17,16.1047,34.4564,5.5714,0.055,0.174,0.846,4.206,0.0118
