Observation Date,Temperature,Salinity,Dissolved Oxygen,Probability
2007-06-20,18.95,32.954,5.3,3.0002
2007-06-20,19.86,33.045,5.41,4.0104
2007-06-21,20.5,33.025,5.38,5.0036
2007-06-21,20.44,33.071999999999996,5.29,4.9644
2007-06-21,19.72,33.05,5.32,3.8774
2007-06-21,19.91,33.163000000000004,5.38,4.0822
2007-06-25,22.05,33.173,4.95,8.8539
2007-06-25,22.73,33.079,5.23,10.5897
2007-06-25,22.98,33.553000000000004,5.22,11.3091
2007-06-25,22.81,33.428000000000004,5.24,10.7303
2007-06-25,23.41,32.905,5.15,13.3053
2007-06-25,22.95,32.662,5.2,11.5417
2007-06-25,23.47,33.346,4.93,13.7938
2007-06-25,22.31,33.031,5.13,9.4151
2007-06-25,22.37,33.018,4.98,9.8137
2007-06-25,22.33,32.916,5.24,9.3575
2007-06-25,22.4,32.868,5.01,9.9103
2007-06-26,22.18,31.436,5.17,9.4318
2007-06-26,21.95,31.421,5.39,8.4841
2007-06-26,21.91,31.055,5.34,8.5341
2007-06-26,22.08,29.872,5.13,9.6424
2007-06-26,22.58,30.143,5.16,11.1549
2007-06-26,22.4,30.493000000000002,5.24,10.308
2007-06-26,22.8,31.430999999999997,5.41,11.0904
2007-06-26,22.43,31.71,5.3,9.939
2007-06-26,22.4,31.845,5.22,9.9186
2007-06-26,22.23,31.634,5.28,9.3734
2007-06-26,22.57,31.767,5.27,10.4177
2007-06-26,22.26,32.972,5.2,9.1877
2007-06-26,22.0,32.554,5.08,8.7131
2007-06-26,20.27,32.406,5.23,4.8354
2007-06-26,19.08,32.441,5.66,3.0156
2007-06-26,17.88,32.316,5.42,2.0801
2007-08-06,29.79,32.813,8.1523,47.4587
2007-08-06,28.81,32.244,5.544,49.8171
2007-08-06,29.18,31.996,4.8934,55.8964
2007-08-07,28.55,30.954,5.6859,48.0471
2007-08-07,28.71,31.026999999999997,5.6006,49.7418
2007-08-07,29.33,30.865,5.9683,53.864
2007-08-07,29.3,25.416999999999998,5.742000000000001,59.0598
2007-08-07,29.68,25.864,5.7708,61.7943
2007-08-07,29.62,27.213,5.6854,60.5267
2007-08-07,29.64,27.497,5.6022,60.7851
2007-08-07,28.03,24.248,6.478,45.9748
2007-08-07,28.06,28.93,6.1132,43.7491
2007-08-07,28.99,27.19400000000001,6.0531,53.6462
2007-08-07,28.93,28.54,5.7137,53.3418
2007-08-07,28.34,31.015,5.1197,48.4261
2007-08-08,28.72,30.951999999999998,5.4591,50.4654
2007-08-08,28.81,31.021,5.0372,52.9021
2007-08-08,28.66,31.50800000000001,4.8108,52.0785
2007-08-08,28.71,31.706,5.8269,48.2503
2007-08-08,28.95,32.845,4.356,55.319
2007-08-08,29.5,32.965,3.6771,62.5621
2007-08-08,24.19,32.18,6.71,13.8727
2007-08-08,29.18,33.567,5.1486,53.5493
2007-08-08,25.18,33.16,5.72,20.5939
2007-08-08,25.14,31.88,5.19,22.5396
2007-08-08,29.18,33.567,5.0914,53.779
2007-08-08,28.82,31.635,5.0349,52.4779
2007-08-08,26.16,31.73,4.89,30.5654
2007-08-08,28.82,31.146,4.9783,53.121
2007-08-08,25.12,31.93,5.12,22.5839
2007-08-08,28.82,30.994,5.632999999999999,50.6107
2007-08-08,24.55,32.58,5.54,17.8969
2007-08-08,23.51,32.39,5.52,13.2261
2007-08-08,28.36,30.983,5.3177,47.8313
2007-08-08,28.7,31.136,5.4617,50.1215
2007-08-09,28.44,31.083000000000002,5.6006,47.3116
2007-08-09,28.49,31.045,5.2616,49.1521
2007-08-09,27.61,31.019000000000002,5.6896,39.8167
2007-08-09,26.37,30.964000000000002,5.632999999999999,30.1486
2007-08-09,24.94,32.08,5.62,20.0779
2007-08-09,24.74,32.09,4.72,21.2978
2007-08-09,24.07,32.62,5.54,15.521
2007-08-09,24.17,31.88,5.48,16.4644
2007-08-09,27.23,31.78,4.83,39.3063
2007-08-09,27.19,32.36,4.62,39.3069
2007-08-09,28.38,32.35,4.64,49.5789
2007-08-09,28.68,32.04,4.75,52.0476
2007-08-09,27.52,32.19,5.01,40.7326
2007-08-09,25.03,32.13,5.14,21.8607
2007-08-09,23.6,32.35,5.0,14.6295
2007-08-09,24.3,32.34,4.93,18.1685
2007-08-09,22.7006,33.0255,6.0729,9.2956
2007-08-09,24.85,32.17,5.8,19.0715
2007-08-10,25.34,32.0,4.82,24.8216
2007-08-10,25.3418,32.7139,5.1611,23.3808
2007-08-10,24.04,32.32,5.82,14.9323
2007-08-10,23.29,32.46,5.94,11.6184
2007-08-10,25.9097,32.3977,4.8315,28.4498
2007-08-10,25.77,31.44,5.04,27.4349
2007-08-10,27.2105,32.9437,4.4761,39.5601
2007-08-10,27.88,31.04,4.78,45.7231
2007-08-10,27.68,31.3,4.73,43.9561
2007-08-10,26.3086,32.7218,4.7111,31.5851
2007-08-10,27.28,31.4,4.86,39.9227
2007-08-10,25.7076,32.4258,5.5786,24.6884
2007-08-10,25.0853,32.6243,4.99,22.3242
2007-08-10,23.4525,32.8517,6.056,11.8811
2007-08-10,17.9336,33.7044,5.4877,2.0015
2007-08-10,17.8892,33.5557,5.3218,2.0335
2007-08-13,21.5,31.644000000000002,4.999,7.7147
2007-08-15,24.3,31.776999999999997,5.468999999999999,17.181
2007-08-15,25.09,32.077,5.1984,22.0935
2007-08-15,24.85,31.57,5.4405,20.3127
2007-08-15,16.9045,33.825,5.5108,1.3891
2007-08-15,15.2679,34.1626,4.2951,0.9416
2007-08-15,19.4295,33.3955,5.541,3.3551
2007-08-15,22.3273,33.2916,6.6496,7.5008
2007-08-15,24.54,31.093000000000004,5.526,18.6342
2007-08-15,25.8744,33.0251,4.8637,27.6616
2007-08-15,23.95,30.868000000000002,5.8678,15.0591
2007-08-15,26.9202,33.2346,4.6226,36.3552
2007-08-15,27.1292,33.0647,4.5392,38.5357
2007-08-15,26.5887,33.3261,4.5728,33.8008
2007-08-16,24.42,31.396,5.2838,18.4289
2007-08-16,26.9078,33.29,4.5792,36.3724
2007-08-16,26.0156,33.091,4.6898,29.2024
2007-08-16,23.58,31.576999999999998,5.6684,13.5562
2007-08-16,23.8727,33.0112,5.2231,15.1078
2007-08-16,26.93,31.51,4.68,37.589
2007-08-16,21.8983,33.1164,6.3444,6.8593
2007-08-16,24.52,31.494,5.1557,19.2341
2007-08-16,27.56,30.95,4.54,43.9613
2007-08-16,19.9601,33.3567,5.7489,3.8965
2007-08-16,28.4,30.1,4.36,52.7998
2007-08-16,15.7114,34.0635,6.4065,0.7869
2007-08-16,28.87,32.41,4.21,55.5694
2007-08-16,17.9156,33.8861,6.8006,1.6053
2007-08-16,25.19,32.074,5.2838,22.4682
2007-08-16,17.5838,33.9066,6.9196,1.4025
2007-08-16,15.4926,34.0361,5.8696,0.7951
2007-08-16,25.77,30.256999999999998,6.8077,22.8308
2007-08-16,29.46,30.75,4.38,61.3316
2007-08-16,28.82,29.67,4.23,57.3504
2007-08-16,29.14,29.25,4.46,59.5413
2007-08-16,12.1487,34.1427,6.8577,0.2084
2007-08-16,12.1101,34.1321,6.9666,0.2021
2007-08-16,18.2135,34.0,5.9915,2.0162
2007-08-16,28.84,28.75,4.24,58.2479
2007-08-16,24.8281,33.4933,5.1172,19.9742
2007-08-16,28.65,28.92,4.36,55.9873
2007-08-16,25.1049,33.4724,4.7309,22.6708
2007-08-16,28.37,28.53,4.63,52.7818
2007-08-17,28.03,28.85,4.79,48.8628
2007-08-17,25.6014,33.3566,4.6692,26.1604
2007-08-17,26.88,30.03,4.12,40.5207
2007-08-17,25.6743,33.6618,4.7054,26.3446
2007-08-17,27.37,28.71,4.28,45.2258
2007-08-17,26.27,30.9,4.94,31.8332
2007-08-17,23.8792,33.5471,4.982,15.405
2007-08-17,21.1308,33.7015,6.7203,4.925
2007-08-17,25.04,31.930999999999997,5.1129,22.1127
2007-08-17,26.71,30.01,5.86,32.6456
2007-08-17,21.91,33.3366,6.0605,7.1358
2007-08-17,25.68,32.11,5.3266,25.4721
2007-08-17,26.9,30.64,5.06,36.6011
2007-08-17,25.5733,33.3347,5.7817,22.679
2007-08-17,26.22,31.914,5.0844,30.217
2007-08-17,26.4506,33.5831,4.6235,32.3458
2007-08-17,25.77,30.78,5.01,27.9824
2007-08-17,27.5,31.609,5.056,40.8606
2007-08-17,27.59,30.5,5.06,42.5364
2007-08-17,27.82,31.04,5.0,44.3188
2007-08-17,27.77,31.685,4.9705,43.4599
2007-08-17,28.28,31.0,4.31,51.1778
2007-08-17,27.28,31.05,4.42,41.929
2007-08-17,28.51,30.87,3.72,55.6784
2007-08-17,26.24,31.791,5.468999999999999,29.1553
2007-08-17,28.75,30.22,4.73,54.2876
2007-08-17,26.7224,33.7552,4.6127,34.389
2007-08-17,30.14,28.92,5.4,64.5459
2007-08-17,26.7214,33.7949,4.5739,34.492
2007-08-17,28.53,28.52,5.4,51.097
2007-08-17,26.627,33.7796,4.5521,33.8327
2007-08-17,28.87,29.92,4.13,57.9681
2007-08-18,28.18,30.1,4.24,51.3436
2007-08-18,26.77,31.764,5.3693,33.5468
2007-08-18,25.95,31.33,4.84,29.4628
2007-08-18,25.1872,33.3031,4.7904,23.1163
2007-08-18,27.11,31.768,5.2411,36.7525
2007-08-18,21.89,32.31,4.25,9.5724
2007-08-18,24.709,33.365,4.8045,20.1796
2007-08-18,27.41,31.778000000000002,5.2554,39.186
2007-08-18,25.1272,33.3707,5.0956,21.8478
2007-08-18,26.83,31.421999999999997,5.6256,33.3565
2007-08-18,25.4071,33.5194,4.6627,24.7722
2007-08-18,25.36,32.114000000000004,5.1699,23.8398
2007-08-18,25.6732,33.6041,4.6731,26.4766
2007-08-18,25.8376,33.6504,4.7296,27.4093
2007-08-18,21.79,32.306999999999995,6.2096,6.9305
2007-08-18,26.0648,33.4234,4.748,29.1334
2007-08-18,12.5113,34.185,6.3893,0.255
2007-08-18,15.6299,33.7492,6.6544,0.7428
2007-08-18,22.69400000000001,33.2066,5.789,9.6153
2007-08-20,22.3386,33.4066,5.5138,8.8778
2007-08-20,27.17,31.669,5.3408,36.9495
2007-08-20,28.23,31.568,5.1557,46.8417
2007-08-20,22.8766,33.253,6.2408,9.5285
2007-08-20,21.3351,33.2106,5.9474,6.028
2007-08-20,22.0079,33.8273,4.9886,8.5099
2007-08-20,28.04,31.57,5.1557,45.1725
2007-08-20,23.6879,33.6903,5.0101,14.4279
2007-08-20,28.62,31.494,5.0844,50.6334
2007-08-20,28.34,31.621,5.1129,47.938
2007-08-20,27.0645,33.5799,4.5894,37.393
2007-08-20,23.98,32.023,5.3123,15.8558
2007-08-20,25.3042,33.5968,4.6793,24.0037
2007-08-21,26.97,31.776,5.4975,34.6603
2007-08-21,26.3768,33.681999999999995,4.63,31.682
2007-08-21,24.7316,33.5594,4.7801,20.2651
2007-08-21,28.76,31.651,5.1699,51.3908
2007-08-21,25.3865,33.4767,4.7412,24.429
2007-08-21,25.761,33.363,4.73,27.0657
2007-08-21,26.9023,33.4708,4.6514,35.9162
2007-08-21,24.9985,33.4462,4.8717,21.6456
2007-08-21,24.3077,33.5691,4.912,17.6358
2007-08-21,19.5528,33.4696,5.8892,3.3061
2007-08-21,19.8686,33.8317,5.6606,3.7702
2007-08-21,24.325,33.6746,4.9217,17.6496
2007-08-21,25.0199,33.3069,4.7810000000000015,22.1063
2007-10-04,21.66,30.901999999999997,5.7111,7.4816
2007-10-04,20.94,31.566,5.8678,5.6396
2007-10-04,21.57,31.695,5.4405,7.3777
2007-10-05,22.07,31.572,5.7396,8.3362
2007-10-05,21.58,31.787,5.6969,7.1022
2007-10-05,23.23,31.00800000000001,5.1699,13.2801
2007-10-05,23.35,30.962,5.1984,13.7401
2007-10-05,23.13,31.105,5.4975,12.2607
2007-10-05,23.24,31.138,5.6256,12.4453
2007-10-05,23.06,31.298000000000002,5.7396,11.5231
2007-10-05,22.16,30.611,5.8393,8.7138
2007-10-09,20.2181,32.6592,5.1476,4.773
2007-10-09,20.3793,33.0444,5.1046,5.0091
2007-10-09,20.3396,33.1654,5.1428,4.8947
2007-10-09,20.0457,32.9695,5.269,4.3756
2007-10-09,20.2565,33.2134,5.3479,4.6047
2007-10-10,21.6601,32.8305,4.8328,8.0264
2007-10-10,22.228,32.5617,4.8317,9.7197
2007-10-10,21.2,30.717,5.8108,6.3727
2007-10-10,22.1,31.323,5.8108,8.3943
2007-10-10,21.72,31.56,5.8108,7.3625
2007-10-10,20.0751,32.0986,5.3635,4.4805
2007-10-10,22.17,31.241,5.7681,8.6628
2007-10-10,20.3808,32.3193,5.0794,5.1504
2007-10-10,20.9686,32.8358,5.0082,6.2292
2007-10-10,22.0,31.211,5.355,8.7238
2007-10-10,21.3673,32.9338,4.8285,7.276
2007-10-10,21.94,31.294,5.468999999999999,8.3917
2007-10-11,20.6702,32.8905,5.0735,5.5753
2007-10-11,22.5167,32.6208,4.8759,10.5655
2007-10-11,22.06,31.316,5.1557,9.1287
2007-10-11,22.29,31.178,5.4547,9.4461
2007-10-11,22.430999999999997,32.5805,4.791,10.4228
2007-10-11,21.47,31.708000000000002,5.5402,7.0309
2007-10-11,21.4393,33.0906,4.8305,7.4105
2007-10-11,21.3557,33.5971,4.4333,7.5305
2007-10-11,21.73,31.496,5.526,7.7232
2007-10-11,21.164,33.3403,4.9157,6.6309
2007-10-11,20.31,31.79300000000001,5.2696,4.9688
2007-10-11,21.3953,33.1619,4.9164,7.1949
2007-10-11,23.45,31.99,4.97,14.187
2007-10-11,24.42,32.93,5.02,18.2842
2007-10-11,25.47,33.34,5.01,24.2585
2007-10-11,22.7554,32.6316,4.8178,11.4807
2007-10-11,23.0615,32.8462,4.8387,12.509
2007-10-11,20.5,31.859,5.5402,5.0698
2007-10-11,23.5,32.23,5.34,13.5858
2007-10-11,23.0916,33.137,4.8776,12.4484
2007-10-11,23.46,31.03,5.31,13.9611
2007-10-11,22.93,31.38,6.39,10.0456
2007-10-11,23.17,30.74,5.84,11.9547
2007-10-11,21.4693,32.8032,4.9767,7.3884
2007-10-11,23.38,31.58,5.08,13.8431
2007-10-11,23.02,29.9,4.92,13.3253
2007-10-11,20.6982,32.9585,4.987,5.6898
2007-10-11,22.85,31.1,4.93,12.1846
2007-10-11,20.8086,32.9678,4.6582,6.2029
2007-10-11,23.15,31.66,4.88,13.2381
2007-10-12,21.6992,32.6602,4.942,8.041
2007-10-12,24.37,31.63,4.93,18.9072
2007-10-12,21.6612,32.646,4.9449,7.9424
2007-10-12,21.7299,32.4869,4.7666,8.3808
2007-10-12,25.18,32.33,4.63,24.136
2007-10-12,25.52,32.7,4.72,25.8794
2007-10-12,26.12,32.73,5.13,28.7514
2007-10-12,25.13,32.36,5.18,22.2222
2007-10-12,22.49,31.47,5.25,10.2793
2007-10-12,22.62,31.62,5.0,11.0528
2007-10-12,22.76,30.27,4.95,12.1125
2007-10-12,22.69,31.02,4.82,11.8042
2007-10-12,22.75,30.77,4.72,12.2901
2007-10-12,22.43,30.2,5.42,10.2297
2007-10-12,22.75,31.15,5.56,10.7756
2007-10-12,22.44,30.81,5.42,10.0724
2007-10-12,23.59,31.91,5.34,14.095
2007-10-12,25.46,32.46,5.38,23.6516
2007-10-12,23.28,31.81,5.4,12.7501
2007-10-13,24.96,32.92,4.96,21.4776
2007-10-13,25.22,32.78,4.72,23.8491
2007-10-13,25.5,33.24,4.98,24.6066
2007-10-13,25.66,33.01,4.72,26.6327
2007-10-13,26.39,33.13,4.66,32.0865
2007-10-13,23.83,30.35,4.58,17.5562
2007-10-13,24.81,32.4,4.53,22.0595
2007-10-13,25.04,32.83,4.18,24.2495
2007-10-13,23.77,30.38,4.29,17.9154
2007-10-13,23.3,30.31,4.84,14.497
2007-10-13,22.89,30.34,5.14,12.2501
2007-10-14,22.78,30.41,5.1,11.881
2007-10-14,22.1,30.54,5.01,9.6746
2007-10-14,21.73,30.17,4.93,8.7934
2007-10-14,21.31,30.42,5.62,6.8658
2007-10-14,21.87,30.83,5.79,7.9361
2007-10-14,22.02,30.35,5.54,8.7758
2007-10-14,22.16,30.47,4.56,10.5492
2007-10-14,21.92,30.65,4.72,9.4969
2007-10-14,21.9,30.99,5.19,8.7146
2007-10-14,22.02,30.53,5.28,9.0672
2007-10-14,22.81,30.6,6.07,10.3743
2007-10-14,22.95,32.05,5.02,12.0613
2007-10-15,20.7,31.976999999999997,5.4975,5.4357
2007-10-15,20.71,32.177,5.6399,5.3022
2007-10-15,22.0284,32.6303,4.915,8.9881
2007-10-15,20.81,31.776999999999997,5.7111,5.4934
2007-10-15,22.0938,33.5679,4.8272,9.0319
2007-10-15,22.3776,33.266999999999996,4.9168,9.8528
2007-10-15,23.0809,33.2466,4.7505,12.5909
2007-10-15,22.8782,33.1492,4.6093,12.0987
2007-10-15,21.14,32.509,5.8963,5.823
2007-10-15,22.9682,33.1547,4.7469,12.1988
2007-10-15,19.41,32.471,5.8393,3.2795
2007-10-15,23.6053,33.8583,4.6882,14.6401
2007-10-15,20.78,32.692,5.5687,5.3968
2007-10-15,23.0782,33.2872,4.5948,12.8441
2007-10-16,22.9305,33.3384,4.7057,12.0611
2007-10-16,21.25,32.681999999999995,5.7253,6.1643
2007-10-16,22.8758,33.3745,4.649,11.9407
2007-10-16,22.9174,33.2239,4.6681,12.1179
2007-10-16,23.5993,33.6055,4.718,14.6611
2007-10-16,23.9063,33.8109,4.2929,16.9203
2007-10-16,22.7842,33.2257,4.6127,11.7172
2007-10-16,22.1024,32.7016,4.8656,9.2508
2007-10-16,22.2417,33.0221,4.8691,9.5725
2007-10-16,22.4013,33.218,4.7753,10.1489
2007-10-16,22.3694,33.1818,4.7408,10.1083
2007-10-16,22.4685,32.9734,4.8467,10.3378
2007-10-16,22.5771,33.0669,4.7484,10.8208
2007-10-16,22.2988,32.906,4.8438,9.8195
2007-10-16,22.8219,32.9279,4.718,11.7841
2007-10-16,23.498,33.2155,4.6015,14.615
2007-10-16,23.9045,33.8776,4.4215,16.59
2007-10-16,22.5471,33.2478,4.5782,10.9248
2007-10-17,23.4393,33.6062,4.6643,14.0721
2007-10-17,24.0695,33.9753,4.5504,17.068
2007-10-17,24.0462,33.9,4.6053,16.8632
2007-10-17,23.3275,33.2247,4.7502,13.5909
2007-10-17,21.46,31.95,4.65,7.9443
2007-10-17,22.2365,32.67,4.6762,9.9362
2007-10-17,22.0942,32.6244,4.7026,9.4719
2007-10-17,22.3132,32.7872,4.8007,9.963
2007-10-17,21.82,31.15,4.42,9.4633
2007-10-17,18.62,32.08,4.26,3.2456
2007-10-17,18.77,32.37,4.43,3.2952
2007-10-17,21.5571,32.5508,4.763999999999999,7.9109
2007-10-17,22.6707,32.8125,4.7287,11.262
2007-10-17,24.3944,33.855,4.4999,18.9423
2007-10-17,23.8361,33.6737,4.512,16.1541
2007-11-13,22.78,34.16,4.3721,11.7747
2007-11-13,22.01,34.196,4.5098,9.0341
2007-11-13,22.12,34.188,5.2519,8.3922
2007-11-13,22.11,34.181,5.1663,8.4735
2007-11-13,21.75,33.988,5.0864,7.6746
2007-11-13,21.53,33.896,5.1663,7.0771
2007-11-13,20.39,32.524,6.1653,4.3425
2007-11-13,20.4,32.588,6.0796,4.406
2007-11-13,20.95,33.183,5.65,5.5531
2007-11-14,20.5,32.966,5.3361,5.047
2007-11-14,20.57,32.719,5.3663,5.1842
2007-11-14,19.27,32.236,5.9372,3.1026
2007-11-14,19.62,32.532,6.8791,2.9887
2007-11-14,22.61,34.299,4.6525,10.6782
2007-11-14,22.87,34.353,5.3384,10.4818
2007-11-14,22.76,34.378,5.8227,9.4255
2007-11-14,22.91,34.301,6.9359,8.4174
2007-11-14,23.07,34.296,5.2810000000000015,11.2753
2007-11-14,22.96,34.35,6.1942,9.5252
2007-11-15,22.86,34.355,5.7934,9.7801
2007-11-15,21.87,34.04,5.653,7.3217
2007-11-15,21.49,34.215,5.994,6.1019
2007-11-15,20.84,33.546,5.4246,5.4758
2007-11-15,20.44,33.56,5.9385,4.4221
2007-11-15,18.56,32.196,5.9408,2.4328
2007-11-15,18.2,31.838,5.8798,2.1953
2007-11-15,20.21,32.275,5.6552,4.4572
2007-11-15,19.93,32.12,5.5659,4.1317
2007-12-03,15.2563,33.0299,5.59,0.7919
2007-12-03,15.32,33.273,5.45,0.8213
2007-12-03,16.67,33.305,5.42,1.3217
2007-12-03,18.05,33.414,5.7,2.0346
2007-12-03,15.94,33.019,5.58,1.0081
2007-12-03,16.5,33.275,5.21,1.2893
2007-12-03,15.27,33.164,5.13,0.8527
2007-12-05,15.15,33.223,5.02,0.8304
2007-12-05,14.56,33.097,4.98,0.6825
2007-12-05,14.3,33.108000000000004,5.03,0.6177
2007-12-05,14.43,33.105,5.03,0.6466
2007-12-05,14.68,33.125,5.54,0.65
2007-12-05,19.84,33.855,5.2,4.0075
2007-12-05,19.81,33.864000000000004,5.13,4.0091
2007-12-05,20.09,33.868,5.23,4.3395
2007-12-05,15.92,33.34,5.42,1.0159
2007-12-05,16.84,33.438,5.56,1.3653
2007-12-05,13.38,32.908,5.53,0.4153
2007-12-05,13.89,33.025,5.45,0.5014
2007-12-06,12.21,32.692,5.7,0.2696
2007-12-06,11.58,32.175,5.23,0.237
2007-12-06,11.7,32.454,5.43,0.2372
2007-12-06,12.34,32.51,5.82,0.2786
2007-12-06,12.0,32.604,5.02,0.2802
2007-12-06,15.64,33.118,4.88,1.0117
2007-12-06,17.45,33.376,5.04,1.8371
2007-12-06,19.72,33.798,5.1,3.9151
2007-12-08,19.19,33.789,4.95,3.3468
2007-12-08,20.02,33.855,4.85,4.4961
2007-12-08,19.65,33.915,4.83,3.9715
2007-12-08,19.52,33.821999999999996,4.71,3.8832
2007-12-08,19.9,33.914,4.62,4.465
2007-12-09,19.86,33.845,4.9,4.228
2007-12-09,20.22,33.882,4.85,4.8053
2007-12-09,20.31,33.916,5.13,4.739
2007-12-09,18.96,33.765,5.21,2.9725
2007-12-09,18.43,33.804,4.93,2.5857
2007-12-09,11.04,31.434,7.0214,0.1505
2007-12-09,18.22,33.785,4.96,2.3954
2007-12-09,18.35,33.546,5.03,2.4975
2007-12-09,10.42,32.12,6.69,0.1247
2007-12-09,18.52,33.641999999999996,5.03,2.6396
2007-12-09,12.0723,33.9091,5.6395,0.2489
2007-12-09,17.33,32.711999999999996,4.93,1.8335
2007-12-09,13.3483,33.9105,5.484,0.3999
2007-12-09,9.57,32.204,6.5656,0.0939
2007-12-09,13.3053,33.9697,4.9393,0.4291
2007-12-09,13.3143,33.9022,5.4894,0.3949
2007-12-09,16.36,32.553000000000004,4.92,1.3176
2007-12-09,11.48,32.260999999999996,7.0641,0.1698
2007-12-09,13.6277,33.9331,5.3666,0.4493
2007-12-09,17.77,33.135,5.19,2.0206
2007-12-09,11.58,31.978,6.6226,0.1907
2007-12-09,10.6201,33.8099,5.6874,0.1485
2007-12-09,16.53,32.698,5.01,1.3714
2007-12-09,11.8469,33.7274,6.4064,0.2044
2007-12-09,16.25,32.47,5.19,1.2179
2007-12-09,16.15,32.444,5.2,1.1753
2007-12-09,11.95,32.238,6.9929,0.2028
2007-12-09,17.55,33.325,5.05,1.9022
2007-12-09,13.3976,33.9391,5.1998,0.4255
2007-12-09,12.0,32.34,6.6226,0.2184
2007-12-09,17.56,33.413000000000004,5.0,1.9183
2007-12-09,13.4597,33.9344,5.3348,0.4257
2007-12-09,16.75,33.199,4.98,1.4629
2007-12-09,12.7182,33.9085,5.4748,0.3209
2007-12-10,10.75,32.141,6.822,0.137
2007-12-10,17.84,33.812,4.8,2.1527
2007-12-10,13.4819,34.0176,5.3058,0.4298
2007-12-10,14.2895,33.994,5.1888,0.5822
2007-12-10,13.7845,34.0488,5.1523,0.4895
2007-12-10,17.25,33.291,5.12,1.6971
2007-12-10,10.6,32.141,6.6368,0.1339
2007-12-10,13.932,33.9649,5.218999999999999,0.5115
2007-12-10,14.41,32.702,4.93,0.6615
2007-12-10,13.91,32.763000000000005,4.86,0.5601
2007-12-10,13.3823,33.9655,5.3238,0.4145
2007-12-10,11.39,32.434,6.3947,0.1821
2007-12-10,12.17,32.488,4.72,0.3135
2007-12-10,13.0532,33.8511,5.2854,0.3729
2007-12-10,10.48,32.161,6.6796,0.1274
2007-12-10,13.9509,34.045,4.1941,0.6054
2007-12-10,13.4059,33.8734,5.269,0.423
2007-12-10,13.6161,33.9092,5.1818,0.4613
2007-12-10,13.7704,33.9229,5.2024,0.4852
2007-12-10,13.1834,33.9388,5.3502,0.3852
2007-12-10,11.48,32.363,6.5656,0.1833
2007-12-10,13.1022,34.0262,5.1885,0.3831
2007-12-10,11.81,32.559,6.4659,0.2079
2007-12-10,13.6583,33.9334,5.1182,0.4727
2007-12-10,13.7473,33.9545,5.0741,0.4908
2007-12-10,11.38,32.347,6.5371,0.1779
2007-12-10,12.02,32.333,6.6511,0.219
2007-12-10,17.0863,34.1864,4.7774,1.6429
2007-12-11,15.1148,34.0645,5.1077,0.7861
2007-12-11,12.14,32.443000000000005,6.5087,0.2329
2007-12-11,15.6256,34.0786,4.8744,0.9754
2007-12-11,12.24,32.461999999999996,6.7793,0.2308
2007-12-11,14.1789,33.9323,5.3372,0.548
2007-12-11,12.35,32.496,6.6653,0.2441
2007-12-11,16.5879,34.1758,5.0948,1.3137
2007-12-11,11.49,32.579,6.4802,0.1852
2007-12-11,17.3023,34.2027,4.8067,1.7618
2007-12-11,17.537,34.1888,4.8004,1.914
2007-12-11,11.36,32.654,6.3378,0.1805
2007-12-11,17.1812,34.2656,4.8497,1.6742
2007-12-11,16.2139,34.1101,4.812,1.2088
2007-12-11,11.29,32.449,6.9929,0.1596
2007-12-11,15.4524,34.13,4.7931,0.9285
2007-12-11,16.1355,34.1433,4.8796,1.1623
2007-12-11,15.969000000000001,34.1406,4.9021,1.0927
2007-12-11,15.3237,34.1146,4.6977,0.9017
2007-12-11,17.9006,34.3245,4.8197,2.1543
2007-12-11,15.2695,34.1279,4.4725,0.9168
2007-12-11,16.3597,34.2572,4.743,1.2796
2007-12-11,17.552,34.334,3.8659,2.2197
2007-12-11,12.0,32.816,6.1811,0.2307
2007-12-11,16.9166,34.1227,4.9234,1.5165
2007-12-11,17.8002,34.2934,4.7941,2.0914
2007-12-12,16.9696,34.0999,4.9824,1.5315
2007-12-12,17.2422,34.1696,4.8453,1.7167
2007-12-17,14.735999999999999,34.4117,5.3805,0.6511
2007-12-17,14.644,34.3365,4.7627,0.6979
2007-12-17,16.1724,34.3171,4.7296,1.1988
2007-12-17,16.2655,34.2886,4.9185,1.2028
2007-12-17,11.94,32.577,6.6084,0.2126
2007-12-17,15.3997,34.1332,5.1796,0.8567
2007-12-17,16.0307,34.1783,5.0737,1.085
2007-12-17,15.3997,34.1332,5.1796,0.8567
2007-12-17,12.09,32.604,6.4659,0.2291
2007-12-17,16.1173,34.1709,5.0823,1.1171
2007-12-17,11.81,32.599000000000004,6.4517,0.2081
2007-12-17,16.9787,34.3036,4.8664,1.5543
2007-12-17,13.26,32.334,6.3235,0.3573
2007-12-17,16.974,34.3156,4.8479,1.5557
2007-12-17,17.4769,34.426,4.5731,1.9279
2007-12-17,13.22,32.234,6.4802,0.3447
2007-12-17,17.2998,34.3683,4.2346,1.9167
2007-12-17,16.1273,34.3889,4.7,1.1828
2007-12-17,15.4952,34.2441,4.0106,1.064
2007-12-17,13.25,32.253,6.0672,0.3721
2007-12-17,16.3422,34.3093,4.2624,1.3707
2007-12-17,17.2621,34.3774,4.7782,1.735
2007-12-17,17.7596,34.3379,4.6931,2.0923
2007-12-17,12.72,32.838,5.8678,0.3125
2007-12-18,17.8082,34.3254,4.7777,2.1004
2007-12-18,12.02,32.808,6.1811,0.2324
2008-02-14,9.3372,34.2924,6.1276,0.0865
2008-02-14,9.0814,34.2916,6.0954,0.0794
