Observation Date,Temperature,Temperature_Probability,Salinity,Salinity_Probability,Dissolved Oxygen,Oxygen_Probability,Phosphate Phosphorus,Phosphate_Probability,Nitrous Acid Nitrogen,Nitrous_Probability,Nitric Acid Nitrogen,Nitric_Probability,Silicic Acid Silicon,Silicic_Probability
2009-02-04,9.3,0.0959,32.11,0.0001,7.1035,0.0034,0.5311,0.0058,0.4687,0.0046,12.5185,0.0022,19.254,0.0033
2009-02-05,9.14,0.0913,32.17,0.0001,7.1494,0.0034,0.4347,0.0056,0.4583,0.0046,10.7533,0.0024,14.6216,0.0036
2009-02-05,9.58,0.1043,32.27,0.0001,7.0808,0.0034,0.7867,0.0064,0.5268,0.0046,16.0777,0.0018,27.298000000000002,0.0028
2009-02-05,9.91,0.115,32.33,0.0001,6.9435,0.0034,0.5601,0.0059,0.4811,0.0046,13.7186,0.002,20.4746,0.0032
2009-02-05,11.97,0.2052,33.18,0.0001,6.7379,0.0034,0.4491,0.0056,0.4998,0.0046,9.8478,0.0026,13.380999999999998,0.0037
2009-02-05,13.05,0.2702,33.51,0.0001,6.6012,0.0034,0.2707,0.0053,0.4957,0.0046,8.2324,0.0029,11.7902,0.0038
2009-02-05,14.17,0.3497,33.78,0.0001,6.6354,0.0034,0.2514,0.0052,0.5372,0.0046,5.7283,0.0033,10.2494,0.0039
2009-02-05,14.81,0.3996,33.84,0.0001,6.2925,0.0035,0.2755,0.0053,0.5268,0.0046,6.5759,0.0032,9.2389,0.004
2009-02-05,13.523,0.3024,34.315,0.0001,5.29,0.0037,0.5359,0.0058,0.444,0.0046,3.295,0.0039,12.8416,0.0037
2009-02-05,16.51,0.5399,34.26,0.0001,6.0025,0.0035,0.2514,0.0052,0.5329999999999999,0.0046,4.1781,0.0037,8.8988,0.004
2009-02-05,14.198,0.3518,34.352,0.0001,5.57,0.0036,0.6446,0.006,0.203,0.0047,13.38,0.0021,13.5885,0.0037
2009-02-05,17.47,0.6178,34.42,0.0001,6.1737,0.0035,0.2514,0.0052,0.6659,0.0045,6.5155,0.0032,7.3279999999999985,0.0041
2009-02-05,17.68,0.6341,34.47,0.0001,5.7971,0.0036,0.1019,0.0049,0.7261,0.0045,7.1675,0.0031,5.8673,0.0042
2009-02-05,15.422,0.4495,34.426,0.0001,5.04,0.0037,0.4288,0.0056,0.259,0.0047,12.01,0.0023,10.9064,0.0039
2009-02-05,19.16,0.7395,34.55,0.0001,5.7401,0.0036,0.1502,0.005,0.6451,0.0045,4.2868,0.0036,3.9163,0.0044
2009-02-06,13.287,0.286,34.306,0.0001,6.69,0.0034,0.4784,0.0057,0.17600000000000002,0.0047,10.649,0.0025,12.9811,0.0037
2009-02-06,11.65,0.1884,34.135,0.0001,6.22,0.0035,0.5293,0.0058,0.043,0.0047,12.194,0.0022,13.8131,0.0036
2009-02-06,17.19,0.5955,34.31,0.0001,6.1329,0.0035,0.1839,0.0051,0.6576,0.0045,3.7942,0.0038,7.5981,0.0041
2009-02-06,16.26,0.5191,34.17,0.0001,6.0299,0.0035,0.6565,0.0061,0.5808,0.0046,7.0709,0.0031,9.389,0.004
2009-02-06,15.69,0.4717,34.388000000000005,0.0001,5.77,0.0036,0.3977,0.0055,0.132,0.0047,10.452,0.0025,10.9075,0.0039
2009-02-06,14.84,0.4021,33.83,0.0001,5.9956,0.0035,0.3382,0.0054,0.5704,0.0046,5.0112,0.0035,8.4586,0.004
2009-02-06,13.26,0.2842,33.59,0.0001,6.3533,0.0035,0.3527,0.0054,0.5372,0.0046,7.9933,0.0029,9.0388,0.004
2009-02-06,13.26,0.2842,33.59,0.0001,6.3533,0.0035,0.5986,0.0059,0.5123,0.0046,7.0468,0.0031,14.7617,0.0036
2009-02-06,16.291,0.5217,34.476,0.0001,7.98,0.0032,0.4767,0.0057,0.28800000000000003,0.0047,10.883,0.0024,10.6761,0.0039
2009-02-06,12.2,0.218,33.37,0.0001,6.6475,0.0034,0.6227,0.006,0.5019,0.0046,12.9628,0.0021,12.3905,0.0037
2009-02-06,11.1,0.1619,32.99,0.0001,6.7503,0.0034,0.7144,0.0062,0.4749,0.0046,14.4647,0.0019,18.7637,0.0033
2009-02-06,15.207,0.4318,34.402,0.0001,5.71,0.0036,0.5451,0.0058,0.121,0.0047,12.436,0.0022,11.1021,0.0038
2009-02-06,10.69,0.1442,32.8,0.0001,6.8698,0.0034,0.7674,0.0063,0.4645,0.0046,14.5782,0.0019,19.6041,0.0033
2009-02-06,13.34,0.2897,34.29,0.0001,6.24,0.0035,0.4793,0.0057,0.13699999999999998,0.0047,10.502,0.0025,14.3707,0.0036
2009-02-06,10.56,0.1389,33.05,0.0001,7.0961,0.0034,0.7578,0.0063,0.4936,0.0046,16.0681,0.0018,19.7342,0.0033
2009-02-06,10.47,0.1354,32.94,0.0001,7.1532,0.0034,0.7915,0.0064,0.506,0.0046,16.1598,0.0018,22.2955,0.0031
2009-02-06,11.386,0.1753,34.086,0.0001,6.66,0.0034,0.5329999999999999,0.0058,0.255,0.0047,12.69,0.0022,12.9332,0.0037
2009-02-07,14.624,0.3849,34.406,0.0001,6.52,0.0035,0.5874,0.0059,0.11599999999999999,0.0047,13.452,0.0021,14.4296,0.0036
2009-02-07,14.937999999999999,0.4099,34.409,0.0001,5.8,0.0036,0.5395,0.0058,0.076,0.0047,14.465,0.0019,11.9569,0.0038
2009-02-07,15.198,0.4311,34.35,0.0001,5.32,0.0037,0.405,0.0055,0.107,0.0047,9.392,0.0027,11.1199,0.0038
2009-02-07,16.32,0.5241,34.455,0.0001,5.49,0.0036,0.423,0.0056,0.33899999999999997,0.0046,10.908,0.0024,10.5465,0.0039
2009-02-08,16.614,0.5485,34.373000000000005,0.0001,6.02,0.0035,0.396,0.0055,0.149,0.0047,9.812,0.0026,8.5259,0.004
2009-02-09,16.136,0.5088,34.35,0.0001,5.77,0.0036,0.4575,0.0056,0.063,0.0047,12.29,0.0022,10.5982,0.0039
2009-02-09,16.129,0.5082,34.284,0.0001,5.54,0.0036,0.3974,0.0055,0.06,0.0047,9.408,0.0027,8.7756,0.004
2009-02-10,15.217,0.4326,34.205999999999996,0.0001,5.63,0.0036,0.4698,0.0057,0.06,0.0047,9.264,0.0027,10.6184,0.0039
2009-02-10,14.758,0.3955,34.181,0.0001,5.91,0.0036,0.4177,0.0056,0.066,0.0047,11.152,0.0024,16.348,0.0035
2009-02-10,12.994000000000002,0.2665,33.846,0.0001,5.91,0.0036,0.4131,0.0055,0.066,0.0047,10.063,0.0026,11.0954,0.0038
2009-02-11,10.375,0.1317,32.919000000000004,0.0001,6.33,0.0035,0.6573,0.0061,0.127,0.0047,11.962,0.0023,14.2285,0.0036
2009-02-11,13.773,0.3202,34.168,0.0001,5.85,0.0036,0.4063,0.0055,0.1,0.0047,10.229,0.0025,11.8957,0.0038
2009-02-11,13.972000000000001,0.3348,34.217,0.0001,5.82,0.0036,0.4594,0.0056,0.094,0.0047,10.992,0.0024,12.2452,0.0038
2009-02-11,14.138,0.3473,34.254,0.0001,5.75,0.0036,0.6515,0.0061,0.073,0.0047,14.936,0.0019,15.1945,0.0036
2009-02-11,14.74,0.3941,34.376,0.0001,5.52,0.0036,0.4948,0.0057,0.078,0.0047,11.405,0.0023,12.114,0.0038
2009-02-11,14.835999999999999,0.4017,34.369,0.0001,5.82,0.0036,0.5537,0.0058,0.08,0.0047,12.92,0.0021,10.8519,0.0039
2009-02-11,12.477,0.2342,34.091,0.0001,5.9,0.0036,0.7816,0.0064,0.096,0.0047,15.173,0.0019,12.2096,0.0038
2009-02-17,10.1122,0.122,34.3263,0.0001,5.7762,0.0036,0.6645,0.0061,0.4302,0.0046,9.7628,0.0026,11.8776,0.0038
2009-02-17,11.7353,0.1928,34.3176,0.0001,5.6878,0.0036,0.5711,0.0059,0.2739,0.0047,8.6419,0.0028,10.5716,0.0039
2009-02-18,10.3549,0.131,34.1951,0.0001,5.8322,0.0036,0.4397,0.0056,0.3371,0.0046,4.5947,0.0036,7.3032,0.0041
2009-02-18,11.699000000000002,0.1909,33.873000000000005,0.0001,6.3805,0.0035,0.574,0.0059,0.1311,0.0047,9.1597,0.0027,10.9674,0.0039
2009-02-18,10.254000000000001,0.1272,34.1954,0.0001,5.7463,0.0036,0.4401,0.0056,0.2397,0.0047,7.0813,0.0031,5.9201,0.0042
2009-02-18,9.18,0.0924,33.149,0.0001,6.5496,0.0035,0.7083,0.0062,0.07400000000000001,0.0047,11.0246,0.0024,12.3967,0.0037
2009-02-18,10.7208,0.1455,34.157,0.0001,4.6256,0.0038,0.5063,0.0057,0.3596,0.0046,8.1669,0.0029,4.9765,0.0043
2009-02-18,10.2072,0.1255,34.16,0.0001,5.5002,0.0036,0.5119,0.0058,0.3329,0.0046,7.9911,0.0029,7.4014,0.0041
2009-02-19,10.918,0.1539,34.1989,0.0001,5.5870000000000015,0.0036,0.575,0.0059,0.3807,0.0046,8.0305,0.0029,7.5849,0.0041
2009-02-19,13.0402,0.2695,34.3524,0.0001,5.0351,0.0037,0.5485,0.0058,0.3395,0.0046,8.3676,0.0028,9.2581,0.004
2009-02-19,12.4384,0.2319,34.3107,0.0001,5.135,0.0037,0.5954,0.0059,0.2854,0.0047,9.2005,0.0027,9.8141,0.0039
2009-02-21,6.718,0.0429,32.991,0.0001,6.817,0.0034,0.73,0.0062,0.138,0.0047,10.369000000000002,0.0025,13.604000000000001,0.0037
2009-02-21,8.751,0.0811,33.037,0.0001,6.8454,0.0034,0.7385,0.0063,0.1821,0.0047,11.2647,0.0024,13.7318,0.0037
2009-02-21,9.027000000000001,0.0882,33.016999999999996,0.0001,6.6341,0.0034,0.6875,0.0061,0.1642,0.0047,10.3772,0.0025,13.0257,0.0037
2009-02-22,6.526,0.0403,32.845,0.0001,6.9862,0.0034,0.753,0.0063,0.1902,0.0047,11.2197,0.0024,11.9764,0.0038
2009-02-24,7.98,0.0639,33.053000000000004,0.0001,6.8594,0.0034,0.8402,0.0065,0.1203,0.0047,12.3987,0.0022,12.8114,0.0037
2009-02-24,8.559,0.0765,33.043,0.0001,6.6482,0.0034,0.645,0.0061,0.1393,0.0047,10.388,0.0025,12.4648,0.0037
2009-02-25,10.5457,0.1384,34.2974,0.0001,5.5738,0.0036,0.4875,0.0057,0.1781,0.0047,5.7038,0.0033,7.4211,0.0041
2009-02-26,10.6684,0.1433,34.3007,0.0001,5.6048,0.0036,0.6237,0.006,0.3228,0.0046,9.8546,0.0026,7.6121,0.0041
2009-02-26,12.7212,0.2491,34.3023,0.0001,5.3156,0.0037,0.4705,0.0057,0.4577,0.0046,7.2308,0.003,7.9576,0.0041
2009-02-26,10.4041,0.1328,34.1851,0.0001,5.5706,0.0036,0.4025,0.0055,0.2354,0.0047,4.8677,0.0035,5.0797,0.0043
2009-02-26,10.3027,0.129,34.1457,0.0001,5.787000000000001,0.0036,0.5323,0.0058,0.385,0.0046,7.0793,0.0031,6.3211,0.0042
2009-02-26,11.4902,0.1804,34.1183,0.0001,5.1779,0.0037,0.3225,0.0054,0.2219,0.0047,2.897,0.004,5.4199,0.0043
2009-02-27,12.0372,0.2089,34.2479,0.0001,5.3205,0.0037,0.4405,0.0056,0.4136,0.0046,6.7174,0.0031,7.5462,0.0041
2009-02-27,12.5164,0.2365,34.2993,0.0001,5.2135,0.0037,0.4798,0.0057,0.4869,0.0046,4.7252,0.0035,1.851,0.0046
2009-02-27,12.6657,0.2457,34.3132,0.0001,5.4786,0.0036,0.4734,0.0057,0.5041,0.0046,4.2906,0.0036,7.8869,0.0041
2009-02-27,5.566,0.0296,32.522,0.0001,7.1552,0.0034,0.7978,0.0064,0.3947,0.0046,10.4659,0.0025,11.085999999999999,0.0038
2009-02-27,14.2185,0.3534,34.4238,0.0001,5.6526,0.0036,0.201,0.0051,0.461,0.0046,2.2498,0.0041,3.5485,0.0044
2009-02-27,7.289,0.0514,32.929,0.0001,6.8454,0.0034,0.912,0.0067,0.1077,0.0047,11.0585,0.0024,12.5901,0.0037
2009-02-27,13.9303,0.3318,34.4021,0.0001,5.5468,0.0036,0.2147,0.0051,0.2441,0.0047,2.7034,0.004,3.7084,0.0044
2009-02-27,7.5539999999999985,0.0559,32.912,0.0001,6.9579999999999975,0.0034,0.8895,0.0066,0.1328,0.0047,12.3081,0.0022,13.9322,0.0036
2009-02-27,7.6610000000000005,0.0578,32.928000000000004,0.0001,6.8313,0.0034,0.6279,0.006,0.0965,0.0047,8.1269,0.0029,9.9973,0.0039
2009-02-27,7.732,0.0591,32.975,0.0001,7.0144,0.0034,0.6338,0.006,0.1448,0.0047,9.0849,0.0027,12.1917,0.0038
2009-02-27,13.7231,0.3166,34.3801,0.0001,5.5944,0.0036,0.1635,0.005,0.1726,0.0047,1.5444,0.0043,0.6439,0.0047
2009-02-28,12.2536,0.2211,34.2321,0.0001,5.3107,0.0037,0.4319,0.0056,0.4361,0.0046,6.0843,0.0033,7.3186,0.0041
2009-02-28,12.182,0.217,34.1966,0.0001,5.396,0.0037,0.4698,0.0057,0.2266,0.0047,4.5618,0.0036,5.4729,0.0043
2009-02-28,7.189,0.0498,32.863,0.0001,6.9299,0.0034,0.6851,0.0061,0.1971,0.0047,9.3201,0.0027,11.575999999999999,0.0038
2009-02-28,12.4687,0.2337,34.1892,0.0001,5.0994,0.0037,0.4539,0.0056,0.33299999999999996,0.0046,3.5646,0.0038,5.104,0.0043
2009-02-28,6.942,0.0461,32.93,0.0001,7.0566,0.0034,0.8807,0.0066,0.1116,0.0047,10.6741,0.0025,14.1861,0.0036
2009-02-28,6.57,0.0409,32.853,0.0001,7.0285,0.0034,0.8834,0.0066,0.1191,0.0047,9.477,0.0026,13.2661,0.0037
2009-02-28,6.555,0.0407,32.79,0.0001,7.3242,0.0033,0.7879,0.0064,0.1753,0.0047,8.8442,0.0028,9.4547,0.004
2009-03-01,13.2458,0.2832,34.3623,0.0001,4.9644,0.0037,0.282,0.0053,0.3603,0.0046,3.8737,0.0037,4.8807,0.0043
2009-03-01,15.1417,0.4265,34.45,0.0001,5.3628,0.0037,0.2094,0.0051,0.3756,0.0046,2.9394,0.004,3.6377,0.0044
2009-03-03,4.77,0.0229,32.241,0.0001,7.282,0.0033,0.9185,0.0067,0.1823,0.0047,12.3086,0.0022,12.8271,0.0037
2009-03-03,4.8069999999999995,0.0232,32.264,0.0001,7.5214,0.0033,0.8989,0.0067,0.1218,0.0047,13.4025,0.0021,13.8326,0.0036
2009-03-03,5.396,0.028,32.427,0.0001,7.2256,0.0033,0.867,0.0066,0.1412,0.0047,11.9127,0.0023,12.5509,0.0037
2009-03-03,5.869,0.0327,32.736999999999995,0.0001,6.9721,0.0034,0.7821,0.0064,0.1462,0.0047,10.1212,0.0025,13.1043,0.0037
2009-03-03,6.718,0.0429,32.991,0.0001,6.8172,0.0034,0.7301,0.0062,0.1381,0.0047,10.3693,0.0025,13.6039,0.0037
2009-03-04,6.729,0.043,32.857,0.0001,6.9579999999999975,0.0034,0.65,0.0061,0.1065,0.0047,9.3264,0.0027,12.3313,0.0038
2009-03-04,6.5,0.04,32.635,0.0001,6.9862,0.0034,0.5759,0.0059,0.1524,0.0047,6.5731,0.0032,10.5781,0.0039
2009-03-04,6.307,0.0376,32.913000000000004,0.0001,6.9439,0.0034,0.6617,0.0061,0.1201,0.0047,9.1704,0.0027,12.3977,0.0037
2009-03-04,5.018,0.0248,32.58,0.0001,7.282,0.0033,0.7175,0.0062,0.1239,0.0047,9.7031,0.0026,10.2201,0.0039
2009-03-04,4.692,0.0223,32.415,0.0001,7.2538,0.0033,0.88,0.0066,0.1598,0.0047,12.3974,0.0022,12.025,0.0038
2009-03-04,4.058,0.0181,32.111999999999995,0.0001,7.3806,0.0033,0.9412,0.0068,0.0968,0.0047,15.8149,0.0018,13.5376,0.0037
2009-04-06,15.092,0.4224,34.397,0.0001,7.0,0.0034,0.156,0.005,0.026000000000000002,0.0047,7.761,0.0029,8.5706,0.004
2009-04-06,14.843,0.4023,34.357,0.0001,7.06,0.0034,0.1656,0.0051,0.11900000000000001,0.0047,7.829,0.0029,11.1257,0.0038
2009-04-06,13.718,0.3163,34.215,0.0001,6.64,0.0034,0.0211,0.0048,0.098,0.0047,7.744,0.0029,8.5234,0.004
2009-04-06,12.624,0.2431,34.295,0.0001,5.93,0.0036,0.1306,0.005,0.182,0.0047,11.84,0.0023,9.674,0.0039
2009-04-07,10.1122,0.122,34.3263,0.0001,6.6339999999999995,0.0034,0.6222,0.006,0.3623,0.0046,8.7114,0.0028,9.8099,0.0039
2009-04-07,11.7353,0.1928,34.3176,0.0001,6.3093,0.0035,0.1856,0.0051,0.2198,0.0047,1.7535,0.0043,3.9566,0.0044
2009-04-08,10.3549,0.131,34.1951,0.0001,6.0822,0.0035,0.1779,0.0051,0.1975,0.0047,3.1326,0.0039,3.8978,0.0044
2009-04-08,12.915999999999999,0.2614,34.141,0.0001,7.29,0.0033,0.2621,0.0052,0.295,0.0047,11.025,0.0024,11.6255,0.0038
2009-04-08,10.254000000000001,0.1272,34.1954,0.0001,6.2542,0.0035,0.1902,0.0051,0.1686,0.0047,2.4198,0.0041,3.4986,0.0044
2009-04-08,15.064,0.4201,34.166,0.0001,6.47,0.0035,0.1761,0.0051,0.165,0.0047,9.65,0.0026,14.6145,0.0036
2009-04-08,12.8575,0.2577,34.3699,0.0001,5.9781,0.0036,0.2684,0.0053,0.2129,0.0047,3.5182,0.0038,4.9597,0.0043
2009-04-08,12.0554,0.2099,34.3095,0.0001,6.1928,0.0035,0.2818,0.0053,0.1606,0.0047,2.2349,0.0041,3.4158,0.0044
2009-04-08,16.614,0.5485,34.546,0.0001,6.13,0.0035,0.1613,0.005,0.259,0.0047,8.686,0.0028,10.5587,0.0039
2009-04-09,13.333,0.2892,34.3827,0.0001,6.0036,0.0035,0.1994,0.0051,0.1895,0.0047,2.3356,0.0041,3.6543,0.0044
2009-04-09,14.485999999999999,0.374,34.303000000000004,0.0001,6.97,0.0034,0.2753,0.0053,0.262,0.0047,15.728,0.0018,13.4461,0.0037
2009-04-09,12.464,0.2334,34.092,0.0001,7.69,0.0033,0.3911,0.0055,0.22899999999999998,0.0047,10.403,0.0025,13.9925,0.0036
2009-04-09,12.9479,0.2635,34.1164,0.0001,4.9447,0.0037,0.2253,0.0052,0.1492,0.0047,2.6683,0.004,5.5577,0.0043
2009-04-09,11.857999999999999,0.1992,34.049,0.0001,6.68,0.0034,0.192,0.0051,0.131,0.0047,7.661,0.003,11.0956,0.0038
2009-04-09,12.3751,0.2281,34.3227,0.0001,6.1356,0.0035,0.2945,0.0053,0.1891,0.0047,2.6796,0.004,5.4587,0.0043
2009-04-09,12.5471,0.2384,34.3041,0.0001,6.0835,0.0035,0.3474,0.0054,0.2346,0.0047,4.3798,0.0036,7.2003,0.0041
2009-04-09,12.6657,0.2457,34.2983,0.0001,6.2424,0.0035,0.2893,0.0053,0.1382,0.0047,3.2009,0.0039,7.561,0.0041
2009-04-09,12.8532,0.2574,34.3123,0.0001,6.2648,0.0035,0.1045,0.0049,0.1021,0.0047,1.6692,0.0043,3.5157,0.0044
2009-04-09,10.4041,0.1328,34.1851,0.0001,5.5706,0.0036,0.4025,0.0055,0.2354,0.0047,4.8677,0.0035,5.0797,0.0043
2009-04-09,13.2064,0.2806,34.3265,0.0001,6.3602,0.0035,0.1703,0.0051,0.0909,0.0047,0.393,0.0046,4.1007,0.0044
2009-04-10,13.2366,0.2826,34.3005,0.0001,6.4029,0.0035,0.1392,0.005,0.0579,0.0047,0.2421,0.0047,4.0565,0.0044
2009-04-10,12.6215,0.2429,34.2675,0.0001,6.4248,0.0035,0.0962,0.0049,0.1171,0.0047,0.5869,0.0046,3.9383,0.0044
2009-04-10,15.08,0.4214,34.231,0.0001,6.19,0.0035,0.1822,0.0051,0.146,0.0047,9.156,0.0027,11.1654,0.0038
2009-04-10,14.9645,0.4121,34.3345,0.0001,6.5459,0.0035,0.0526,0.0048,0.1055,0.0047,1.4397,0.0043,1.038,0.0047
2009-04-10,16.505,0.5395,34.345,0.0001,6.7,0.0034,0.1891,0.0051,0.184,0.0047,9.142,0.0027,12.4841,0.0037
2009-04-10,16.547,0.543,34.425,0.0001,6.68,0.0034,0.1927,0.0051,0.065,0.0047,8.506,0.0028,9.3596,0.004
2009-04-10,14.796,0.3985,34.2847,0.0001,6.4849,0.0035,0.0574,0.0049,0.1323,0.0047,0.1044,0.0047,0.5238,0.0047
2009-04-10,18.065,0.6634,34.495,0.0001,6.77,0.0034,0.1662,0.0051,0.054000000000000006,0.0047,5.1789999999999985,0.0035,10.1944,0.0039
2009-04-10,18.605999999999998,0.7024,34.605,0.0001,6.55,0.0035,0.0347,0.0048,0.141,0.0047,7.391,0.003,8.9461,0.004
2009-04-11,17.925,0.6529,34.549,0.0001,6.98,0.0034,0.0834,0.0049,0.075,0.0047,5.1110000000000015,0.0035,10.3339,0.0039
2009-04-11,16.338,0.5256,34.306,0.0001,6.44,0.0035,0.2707,0.0053,0.07,0.0047,5.492000000000001,0.0034,14.8012,0.0036
2009-04-12,16.364,0.5278,34.141999999999996,0.0001,6.52,0.0035,0.0313,0.0048,0.028999999999999998,0.0047,6.3279999999999985,0.0032,15.1269,0.0036
2009-04-12,16.912,0.573,34.044000000000004,0.0001,5.83,0.0036,0.1894,0.0051,0.071,0.0047,8.676,0.0028,17.6523,0.0034
2009-04-12,13.155,0.2771,32.827,0.0001,7.54,0.0033,0.1433,0.005,0.094,0.0047,4.632,0.0036,18.1872,0.0034
2009-04-13,13.960999999999999,0.334,33.734,0.0001,6.73,0.0034,0.418,0.0056,0.132,0.0047,7.802,0.0029,13.286,0.0037
2009-04-13,14.883,0.4055,34.001999999999995,0.0001,7.09,0.0034,0.3125,0.0053,0.115,0.0047,4.316,0.0036,12.3803,0.0037
2009-04-13,16.129,0.5082,34.161,0.0001,6.74,0.0034,0.0342,0.0048,0.036000000000000004,0.0047,3.98,0.0037,13.0405,0.0037
2009-04-13,13.1199,0.2748,34.2679,0.0001,6.2994,0.0035,0.0708,0.0049,0.0748,0.0047,0.2162,0.0047,0.7058,0.0047
2009-04-13,15.2944,0.439,34.3649,0.0001,6.7488,0.0034,0.0514,0.0048,0.0982,0.0047,1.2661,0.0044,0.1741,0.0047
2009-04-13,13.1658,0.2778,34.2896,0.0001,6.9808,0.0034,0.0575,0.0049,0.0934,0.0047,2.1513,0.0042,3.9054,0.0044
2009-04-13,13.0114,0.2676,34.3052,0.0001,6.8936,0.0034,0.0242,0.0048,0.0501,0.0047,0.0389,0.0047,3.7273,0.0044
2009-04-14,14.6716,0.3886,34.4417,0.0001,6.2241,0.0035,0.1173,0.005,0.1304,0.0047,1.4871,0.0043,3.1958,0.0045
2009-04-14,10.925999999999998,0.1542,33.603,0.0001,7.09,0.0034,0.5929,0.0059,0.179,0.0047,14.253,0.002,17.5152,0.0034
2009-04-14,14.898,0.4067,33.996,0.0001,6.48,0.0035,0.2548,0.0052,0.205,0.0047,5.54,0.0034,13.7775,0.0036
2009-04-15,14.7416,0.3942,34.3917,0.0001,5.7889,0.0036,0.2489,0.0052,0.3092,0.0046,1.649,0.0043,2.2716,0.0045
2009-04-17,13.7148,0.316,34.1865,0.0001,5.8289,0.0036,0.2867,0.0053,0.4121,0.0046,2.8336,0.004,4.0067,0.0044
2009-04-17,14.7067,0.3914,34.2584,0.0001,6.2322,0.0035,0.1828,0.0051,0.2927,0.0047,0.3781,0.0046,0.7176,0.0047
2009-04-17,11.337,0.1729,33.338,0.0001,8.3769,0.0032,0.1328,0.005,0.026000000000000002,0.0047,2.3496,0.0041,1.0282,0.0047
2009-04-17,14.9114,0.4078,34.3734,0.0001,5.8659,0.0036,0.3521,0.0054,0.3527,0.0046,1.8437,0.0042,2.2497,0.0045
2009-04-17,10.13,0.1227,33.07,0.0001,8.3064,0.0032,0.4789,0.0057,0.1007,0.0047,8.0835,0.0029,8.0843,0.0041
2009-04-17,14.8809,0.4053,34.429,0.0001,5.8274,0.0036,0.6222,0.006,0.3623,0.0046,8.7114,0.0028,9.8099,0.0039
2009-04-17,10.584000000000001,0.1399,33.128,0.0001,7.8692,0.0032,0.1504,0.005,0.1305,0.0047,2.6262,0.004,5.3737,0.0043
2009-04-17,15.9733,0.4952,34.4239,0.0001,5.8506,0.0036,0.1445,0.005,0.1994,0.0047,0.6825,0.0046,1.7591,0.0046
2009-04-17,11.327,0.1725,33.169000000000004,0.0001,7.8128,0.0032,0.1275,0.005,0.0414,0.0047,1.793,0.0043,1.7534,0.0046
2009-04-18,13.8866,0.3285,34.219,0.0001,5.7821,0.0036,0.3053,0.0053,0.4658,0.0046,2.4452,0.0041,2.4341,0.0045
2009-04-18,10.675999999999998,0.1436,33.108000000000004,0.0001,7.6436,0.0033,0.48,0.0057,0.2639,0.0047,8.0053,0.0029,12.3731,0.0037
2009-04-18,9.23,0.0938,32.942,0.0001,7.1218,0.0034,0.6665,0.0061,0.1528,0.0047,11.4074,0.0023,11.3881,0.0038
2009-04-19,9.401,0.0988,32.839,0.0001,6.9948,0.0034,0.9418,0.0068,0.1954,0.0047,11.8881,0.0023,9.1951,0.004
2009-04-19,10.323,0.1298,32.509,0.0001,7.5307,0.0033,0.1666,0.0051,0.0863,0.0047,2.336,0.0041,0.7827,0.0047
2009-04-19,10.967,0.156,32.871,0.0001,7.1923,0.0033,0.6837,0.0061,0.1733,0.0047,12.0643,0.0023,12.4316,0.0037
2009-04-19,10.578,0.1397,32.937,0.0001,7.7,0.0033,0.5921,0.0059,0.1751,0.0047,8.4335,0.0028,14.4949,0.0036
2009-04-22,9.087,0.0899,32.686,0.0001,7.4743,0.0033,0.1868,0.0051,0.0914,0.0047,2.94,0.004,8.5152,0.004
2009-04-22,9.092,0.09,32.725,0.0001,7.3756,0.0033,0.2355,0.0052,0.0618,0.0047,3.3105,0.0039,8.9704,0.004
2009-04-23,8.485,0.0747,32.553000000000004,0.0001,7.4884,0.0033,0.2719,0.0053,0.0584,0.0047,3.0346,0.0039,8.7201,0.004
2009-04-23,8.594,0.0773,32.76,0.0001,7.4602,0.0033,0.2184,0.0052,0.0776,0.0047,2.979,0.004,8.2023,0.0041
2009-04-23,8.771,0.0816,32.844,0.0001,7.6436,0.0033,0.1573,0.005,0.0363,0.0047,2.4055,0.0041,2.2578,0.0045
2009-04-23,8.607000000000001,0.0776,32.431999999999995,0.0001,7.5589,0.0033,0.4432,0.0056,0.1891,0.0047,9.8953,0.0026,5.5791,0.0043
2009-04-23,9.376,0.0981,32.296,0.0001,8.1372,0.0032,0.1675,0.0051,0.0805,0.0047,2.5141,0.0041,0.6725,0.0047
2009-04-27,9.693,0.1078,32.211,0.0001,7.6154,0.0033,0.2762,0.0053,0.1378,0.0047,5.4860000000000015,0.0034,1.5137,0.0046
2009-04-27,8.472999999999999,0.0745,32.421,0.0001,7.6718,0.0033,1.3303,0.0078,0.18,0.0047,7.4735,0.003,10.0243,0.0039
2009-04-27,9.373,0.098,32.499,0.0001,8.2923,0.0032,0.0849,0.0049,0.0514,0.0047,3.4031,0.0038,1.4281,0.0046
2009-04-27,8.929,0.0857,32.677,0.0001,7.7564,0.0033,0.0725,0.0049,0.0529,0.0047,2.2108,0.0041,4.3762,0.0044
2009-04-27,9.057,0.0891,32.606,0.0001,7.5448,0.0033,0.1298,0.005,0.0181,0.0047,1.6829,0.0043,3.5766,0.0044
2009-04-27,9.146,0.0915,32.478,0.0001,7.1923,0.0033,0.1823,0.0051,0.0569,0.0047,2.2344,0.0041,9.5036,0.004
2009-04-28,8.191,0.0682,32.473,0.0001,7.3897,0.0033,0.0912,0.0049,0.08900000000000001,0.0047,1.9954,0.0042,6.3045,0.0042
2009-04-28,8.301,0.0706,32.506,0.0001,7.6718,0.0033,0.1174,0.005,0.0354,0.0047,1.8466,0.0042,2.0521,0.0046
