Observation Date,Phosphate Phosphorus,Nitrous Acid Nitrogen,Nitric Acid Nitrogen,Silicic Acid Silicon,Probability
2011-02-23,0.3871,0.2857,5.6429,8.75,0.0425
2011-02-23,0.4194,0.4286,6.6429,10.6429,0.0253
2011-02-23,0.4516,0.3571,6.3571,10.6071,0.0292
2011-02-23,0.4194,0.3571,6.5714,11.0,0.027
2011-02-23,0.3871,0.4286,7.6429,10.0357,0.0227
2011-02-23,0.2903,0.3571,4.1429,7.2143,0.0565
2011-02-24,0.4839,0.5,6.5714,11.1786,0.0224
2011-02-25,0.396,0.575,8.568,10.276,0.0158
2011-03-05,0.212,0.376,3.7960000000000003,5.7107,0.0664
2011-03-05,0.223,0.398,3.4930000000000003,5.3321,0.0704
2011-03-05,0.248,0.266,2.945,4.1131,0.1006
2011-03-05,0.219,0.213,2.7119999999999997,5.0942,0.1009
2011-03-05,0.228,0.453,4.586,8.1835,0.0421
2011-03-06,0.328,0.511,4.529,8.4422,0.0393
2011-03-06,0.264,0.248,4.1819999999999995,7.5323,0.0619
2011-03-06,0.081,0.192,2.418,3.448,0.1226
2011-03-06,0.274,0.16899999999999998,3.3360000000000003,6.7717,0.0834
2011-03-06,0.35600000000000004,0.232,5.235,8.9336,0.0474
2011-03-06,0.31,0.417,4.175,7.7372,0.0498
2011-03-10,0.194,0.444,4.6819999999999995,7.6451,0.044
2011-03-10,0.281,0.515,4.468,7.9386,0.0411
2011-03-10,0.107,0.27,4.811,8.0289,0.0506
2011-03-10,0.175,0.39,4.122,6.1709,0.059
2011-03-11,0.242,0.488,5.033,7.0634,0.042
2011-03-11,0.266,0.41,6.747000000000001,8.0793,0.0319
2011-03-12,0.322,0.312,5.284,8.568999999999999,0.0439
2011-03-12,0.524,0.109,7.481,11.62,0.0304
2011-03-12,0.34700000000000003,0.206,7.602,9.3521,0.0321
2011-03-12,0.38,0.263,6.0360000000000005,9.1403,0.0395
2011-03-12,0.393,0.295,5.974,8.6818,0.0402
2011-03-12,0.365,0.203,5.938,8.8798,0.0442
2011-03-12,0.363,0.239,5.632999999999999,8.8103,0.0447
2011-04-09,0.0645,0.0714,0.5714,1.25,0.2171
2011-04-09,0.2258,0.1429,2.9286,5.9286,0.0982
2011-04-09,0.2258,0.1429,2.9286,5.9286,0.0982
2011-04-09,0.0645,0.0714,0.6429,4.9643,0.158
2011-04-09,0.1613,0.2143,2.1429,5.0,0.1096
2011-04-10,0.2581,0.1429,4.8571,6.2143,0.0715
2011-04-10,0.2258,0.2143,4.0,5.5357,0.0795
2011-04-10,0.3226,0.5,5.5,6.8929,0.0396
2011-04-10,0.2903,0.2857,4.5714,6.1429,0.0638
2011-04-10,0.1613,0.1429,1.8571,4.2857,0.1321
2011-04-11,0.3226,0.2143,4.3571,4.6429,0.0831
2011-04-11,0.0645,0.0714,1.3571,1.6071,0.1899
2011-04-11,0.1935,0.1429,3.3571,5.6786,0.0937
2011-04-11,0.2581,0.2857,4.0,5.5714,0.0732
2011-04-11,1.5124,0.8965,12.1876,6.7938,0.01
2011-04-11,0.2581,0.2143,4.5714,5.5714,0.073
2011-04-11,0.8551,0.9119,9.0083,6.6485,0.0149
2011-04-12,0.6489,0.7070000000000001,2.8789999999999996,2.366,0.0759
2011-04-12,0.8002,0.6506,2.9206,2.1798,0.0841
2011-04-12,1.2512,0.7889,5.7516,7.0027,0.0307
2011-04-12,0.1613,0.2143,2.0714,4.7143,0.1137
2011-04-12,0.5596,0.6865,4.1042,4.8038,0.0501
2011-04-12,0.1613,0.1429,2.0,6.6786,0.1043
2011-04-12,0.0721,0.5789,2.2615,1.3124,0.0975
2011-04-12,0.23,0.8914,8.4159,7.1072,0.0145
2011-04-12,0.0968,0.1429,0.6429,2.2143,0.1855
2011-04-12,1.2159,0.7838,3.8118,4.0917,0.0557
2011-04-14,0.0323,0.0714,0.7857,1.1429,0.2119
2011-04-14,0.1368,0.6148,1.6909,2.1708,0.0952
2011-04-14,0.0645,0.0714,1.2143,2.0714,0.1863
2011-04-14,0.6598,0.9529,5.8863,7.5386,0.021
2011-04-14,0.4337,0.625,4.2555,4.6975,0.0522
2011-04-14,0.0645,0.0714,0.6429,4.7857,0.1604
2011-04-14,0.2457,0.5738,4.3249,3.6703,0.0588
2011-04-14,0.0323,0.0714,0.9286,5.6071,0.1428
2011-04-14,1.2596,0.9939,6.1634,5.3351,0.0263
2011-04-14,0.6633,0.4252,8.8088,9.5777,0.0206
2011-04-15,0.5445,0.7889,13.9849,10.8084,0.0048
2011-04-15,0.3121,1.0912,5.5603,7.0899,0.0183
2011-04-15,0.9821,0.7377,9.5487,8.4105,0.0146
2011-04-15,0.3701,0.2152,3.9994,10.0772,0.0528
2011-04-17,0.2258,0.4286,3.0714,4.8929,0.0756
2011-04-17,0.1613,0.2143,1.6429,4.1071,0.1278
2011-04-17,0.0968,0.2143,0.7857,3.6071,0.1496
2011-04-17,0.2508,1.0246,4.0122,3.1426,0.0374
2011-04-17,0.3335,0.6199,3.5462,7.1979999999999995,0.0454
2011-04-17,0.0645,0.1429,0.6429,2.6786,0.1776
2011-04-17,0.5201,0.9273,3.2703,5.8174,0.0383
2011-04-17,0.1613,0.2857,1.4286,3.8571,0.1244
2011-04-18,0.3719,0.917,3.3859,4.9455,0.0405
2011-04-18,0.0968,0.2143,1.0714,3.0,0.1514
2011-04-18,0.5969,1.0707,3.4501,3.7829,0.0385
2011-04-18,0.1613,0.3571,2.1429,3.9286,0.1025
2011-04-18,0.3716,1.1168,3.2293,7.6748,0.0247
2011-04-28,0.0061,0.2771,1.0609,2.4136,0.1469
2011-04-28,0.0293,0.1612,2.3298,5.9298,0.102
2011-04-28,0.0663,0.2588,1.6312,3.4459,0.1273
2011-04-28,0.0453,0.1715,1.7305,6.4965,0.1049
2011-04-28,0.5192,0.8487,7.0373,4.1991,0.0269
2011-04-28,0.03,0.2551,1.1719,3.1499,0.1395
2011-04-28,0.0155,0.1596,4.8434,10.0338,0.0468
2011-04-28,0.0141,0.2066,1.2064,3.0686,0.1471
2011-04-28,0.0489,0.067,0.44299999999999995,2.6632,0.1974
2011-04-29,0.1128,0.2473,2.4797,6.9621,0.083
2011-05-02,0.0344,0.3017,2.3033,5.0855,0.094
2011-05-02,0.1353,0.1808,1.8312,4.8653,0.1202
2011-05-02,0.025,0.0776,1.3994,4.4613,0.1464
2011-05-02,0.0105,0.2202,3.9358,3.4319,0.0937
2011-05-03,0.0221,0.1102,1.5008,3.9564,0.1454
2011-05-03,0.0046,0.1559,2.0261,3.387,0.1343
2011-05-04,0.0068,0.136,1.021,5.4992,0.1319
2011-05-04,0.0126,0.0714,1.2086,5.2931,0.1406
2011-05-04,0.0148,0.0434,0.5576,2.3799,0.2029
2011-05-05,0.0126,0.1133,1.5367,9.1978,0.0897
2011-05-05,0.0155,0.0512,0.5828,2.5735,0.1975
2011-05-05,0.0054,0.0496,0.5334,2.8722,0.194
2011-05-05,0.0663,0.0897,0.7143,2.8863,0.1829
2011-05-05,0.0845,0.2249,2.6031,4.9761,0.1001
2011-05-12,0.0946,0.0583,0.3327,2.8652,0.2002
2011-05-12,0.0482,0.0459,0.2851,3.7979,0.1878
2011-05-12,0.0554,0.0319,0.2821,2.0349,0.2201
2011-05-12,0.0315,0.0487,0.2613,1.882,0.2189
2011-05-12,0.0329,0.0344,0.2106,5.1093,0.1717
2011-05-12,0.1868,0.0437,0.2323,3.4333,0.1992
2011-05-12,0.1331,0.0913,0.9967,7.4334,0.1195
2011-05-12,0.1084,0.114,1.153,9.8753,0.0906
2011-05-13,0.0264,0.261,3.054,3.8919,0.0981
2011-05-13,0.0184,0.3856,5.5414,7.0435,0.0424
2011-05-13,0.2623,0.4279,7.7761,8.2876,0.0258
2011-05-13,0.1179,0.2491,3.4439,16.149,0.0293
2011-05-13,0.0707,0.215,2.083,11.7421,0.058
2011-05-13,0.1048,0.1836,1.9004,10.6607,0.0691
2011-05-13,0.0772,0.0763,0.3667,9.302999999999999,0.1118
2011-05-13,0.0359,0.0397,0.3873,8.3142,0.1261
2011-05-13,0.03,0.0453,0.5717,4.7573,0.1662
2011-05-13,0.0242,0.0419,0.2301,3.7713,0.1897
2011-05-13,0.0308,0.0474,0.1846,3.9339999999999997,0.1875
2011-05-13,0.0315,0.0502,0.6138,4.373,0.1699
2011-05-13,0.0417,0.0462,0.3978,3.9761,0.182
2011-05-15,0.0997,0.2824,4.0256,11.1642,0.0416
2011-05-15,0.0279,0.1239,1.2181,11.8052,0.0731
2011-05-15,0.0329,0.0639,0.9811,13.1082,0.0721
2011-05-15,0.0351,0.0316,0.8314,8.9131,0.113
2011-05-16,0.0235,0.0316,0.2574,11.0198,0.1014
2011-05-16,0.0743,0.0148,0.2412,4.8134,0.1801
2011-05-16,0.025,0.0092,0.2088,3.4852,0.2015
2011-05-16,0.0134,0.0095,0.1305,4.0504,0.1941
2011-05-16,0.0163,0.0341,0.3259,3.8232,0.1878
2011-05-16,0.0228,0.0102,0.6868,4.3043,0.1763
2011-05-16,0.0112,0.0133,0.5347,4.2664,0.1797
2011-06-08,0.1412,0.151,1.645,6.6160000000000005,0.1093
2011-06-08,0.1126,0.227,0.547,3.91,0.1491
2011-06-08,0.1845,0.059,0.9590000000000001,5.621,0.1473
2011-06-08,0.1112,0.054000000000000006,0.667,4.566,0.1672
2011-06-09,0.1024,0.063,0.718,6.093,0.1439
2011-06-09,0.1236,0.16399999999999998,0.26899999999999996,6.96,0.1275
2011-06-09,0.0752,0.081,0.769,6.108,0.1393
2011-06-09,0.0884,0.027000000000000003,1.082,5.528,0.149
2011-06-09,0.1537,0.33,1.496,3.3489999999999998,0.1225
2011-06-10,0.0645,0.0714,0.5714,1.25,0.2171
2011-06-10,0.2258,0.1429,2.9286,5.9286,0.0982
2011-06-10,0.2258,0.1429,2.9286,5.9286,0.0982
2011-06-10,0.0645,0.0714,0.6429,4.9643,0.158
2011-06-10,0.1613,0.2143,2.1429,5.0,0.1096
2011-06-11,0.2581,0.1429,4.8571,6.2143,0.0715
2011-06-11,0.2258,0.2143,4.0,5.5357,0.0795
2011-06-11,0.3226,0.5,5.5,6.8929,0.0396
2011-06-11,0.2903,0.2857,4.5714,6.1429,0.0638
2011-06-11,0.1613,0.1429,1.8571,4.2857,0.1321
2011-06-11,0.1515,0.247,0.179,8.111,0.1065
2011-06-12,0.098,0.1,0.193,6.6770000000000005,0.1414
2011-06-12,0.0987,0.079,0.65,5.013999999999999,0.1567
2011-06-12,0.0987,0.006999999999999999,0.366,6.5360000000000005,0.1547
2011-06-12,0.1207,0.034,0.146,6.569,0.1551
2011-06-12,0.3226,0.2143,4.3571,4.6429,0.0831
2011-06-12,0.0645,0.0714,1.3571,1.6071,0.1899
2011-06-12,0.1302,0.077,0.263,5.006,0.1667
2011-06-12,0.1935,0.1429,3.3571,5.6786,0.0937
2011-06-12,0.1207,0.056,0.184,7.7620000000000005,0.1357
2011-06-12,0.2581,0.2857,4.0,5.5714,0.0732
2011-06-12,0.2581,0.2143,4.5714,5.5714,0.073
2011-06-13,0.1613,0.2143,2.0714,4.7143,0.1137
2011-06-13,0.1613,0.1429,2.0,6.6786,0.1043
2011-06-13,0.0968,0.1429,0.6429,2.2143,0.1855
2011-06-14,0.1258,0.067,0.47600000000000003,5.626,0.155
2011-06-14,0.1339,0.008,0.19,7.579,0.1456
2011-06-14,0.1038,0.019,0.18,11.107999999999999,0.1046
2011-06-14,0.2131,0.064,0.218,10.252,0.1086
2011-06-15,0.1742,0.081,0.16399999999999998,12.193,0.0893
2011-06-15,0.098,0.038,0.26899999999999996,10.332,0.1083
2011-06-15,0.1126,0.048,0.33399999999999996,8.257,0.1281
2011-06-15,0.0323,0.0714,0.7857,1.1429,0.2119
2011-06-15,0.0645,0.0714,1.2143,2.0714,0.1863
2011-06-15,0.0645,0.0714,0.6429,4.7857,0.1604
2011-06-15,0.0323,0.0714,0.9286,5.6071,0.1428
2011-06-16,0.1613,0.2143,1.6429,4.1071,0.1278
2011-06-16,0.2258,0.4286,3.0714,4.8929,0.0756
2011-06-16,0.0968,0.2143,0.7857,3.6071,0.1496
2011-06-16,0.1867,0.39,2.205,7.237,0.0721
2011-06-16,0.3525,0.078,0.193,7.894,0.1354
2011-06-18,0.1613,0.2857,1.4286,3.8571,0.1244
2011-06-18,0.0645,0.1429,0.6429,2.6786,0.1776
2011-06-19,0.1613,0.3571,2.1429,3.9286,0.1025
2011-06-19,0.0968,0.2143,1.0714,3.0,0.1514
2011-07-01,0.6234,0.3565,6.814,3.1982,0.0576
2011-07-01,0.3335,0.0657,3.2510000000000003,2.8955,0.1366
2011-07-01,0.3283,0.2838,5.955,2.1688,0.0756
2011-07-01,0.3367,0.1313,5.218,2.3312,0.0998
2011-07-01,0.3014,0.0212,10.106,3.5934,0.047
2011-07-02,0.332,0.1156,5.535,3.4987,0.0869
2011-07-02,0.4275,0.1197,2.031,3.5708,0.1466
2011-07-02,0.4836,0.1585,4.191,2.3191,0.1155
2011-07-02,0.3125,0.0955,5.143,3.9363,0.0904
2011-07-02,0.3652,0.3053,11.145,3.2676,0.0292
2011-07-02,0.3804,0.0889,6.183,3.4622,0.0822
2011-07-02,0.294,0.5079,5.079,4.419,0.0531
2011-07-02,0.3192,0.0574,8.21,3.1686,0.0634
2011-07-02,0.3931,0.1631,5.755,5.3873,0.0671
2011-07-02,0.8598,0.1057,3.654,2.4395,0.139
2011-07-03,0.2989,0.1852,5.5470000000000015,3.0717,0.0827
2011-07-03,0.3352,0.0855,7.633999999999999,4.2759,0.0605
2011-07-03,0.5266,0.6097,4.079,3.3743,0.0631
2011-07-03,0.4457,0.2106,5.324,4.1599,0.0768
2011-07-04,0.4155,0.0378,3.998,3.3477,0.123
2011-07-04,0.3812,0.1797,4.215,2.6642,0.1072
2011-07-04,0.34,0.0176,4.757,4.0138,0.1047
2011-07-05,0.4172,0.862,3.2489999999999997,3.8733,0.0495
2011-07-05,0.4261,0.058,3.9160000000000004,4.1649,0.1132
2011-07-05,0.3895,0.0702,3.734,4.1318,0.1144
2011-08-11,0.1573,0.446,3.398,11.823,0.0356
2011-08-11,0.0695,0.071,0.221,8.097999999999999,0.1278
2011-08-11,0.015,0.5162,10.6418,9.902000000000001,0.0118
2011-08-11,0.0169,0.4991,7.8519,8.281,0.0224
2011-08-11,0.0173,0.2917,4.6633,7.4979999999999976,0.0524
2011-08-11,0.1161,0.086,0.081,9.232000000000001,0.1167
2011-08-11,0.0336,0.029,5.404,8.4,0.059
2011-08-12,0.0322,0.075,0.12,4.624,0.1734
2011-08-12,0.0111,0.1079,4.0251,7.216,0.0742
2011-08-12,0.0157,0.2023,3.0087,9.308,0.0637
2011-08-12,0.0664,0.075,0.091,3.3110000000000004,0.1952
2011-08-12,0.0385,0.0846,1.0314,9.558,0.0973
2011-08-12,0.028,0.2839,3.1711,11.629000000000001,0.045
2011-08-12,0.0113,0.0179,0.745,17.836,0.0501
2011-08-12,0.0851,0.112,0.7759999999999999,8.277999999999999,0.1109
2011-08-12,0.0182,0.1066,0.0644,16.783,0.0555
2011-08-12,0.0113,0.0958,0.2812,3.1860000000000004,0.1866
2011-08-12,0.0299,0.078,0.524,8.242,0.119
2011-08-12,0.0563,0.071,0.11,9.611,0.1132
2011-08-12,0.1022,0.049,0.053,9.573,0.1183
2011-08-12,0.099,0.047,0.113,6.84,0.1496
2011-08-15,0.0501,0.09,0.898,6.362,0.1319
2011-08-15,0.0384,0.14400000000000002,0.904,5.16,0.1376
2011-08-18,0.0656,0.118,0.555,6.6370000000000005,0.1314
2011-08-18,0.0804,0.159,0.099,1.7469999999999999,0.2035
2011-08-18,0.0967,0.32299999999999995,3.0460000000000003,2.184,0.1081
2011-08-18,0.0928,0.152,0.172,1.158,0.2132
2011-08-19,0.0501,0.481,5.392,4.71,0.0487
2011-08-19,0.1729,0.123,0.868,5.045,0.146
2011-08-19,0.0858,0.107,0.622,6.879,0.1293
2011-08-19,0.0858,0.07200000000000001,0.086,4.398,0.1796
2011-08-19,0.0804,0.145,0.52,2.036,0.1905
2011-08-19,0.0116,0.1194,0.1496,3.596,0.1791
2011-08-19,0.0373,0.1821,2.6559,4.41,0.109
2011-08-19,0.068,0.1,0.109,5.8,0.1538
2011-08-19,0.0163,0.1489,8.3721,4.039,0.0484
2011-08-19,0.1371,0.056,0.121,6.0120000000000005,0.1598
2011-08-19,0.0071,0.161,1.3259999999999998,2.7969999999999997,0.1555
2011-08-19,0.4886,0.1166,5.6814,1.975,0.1002
2011-08-20,0.0094,0.1625,4.7855,4.5280000000000005,0.0795
2011-08-20,0.02,0.1709,5.9201,2.276,0.0818
2011-08-20,0.0119,0.3566,0.3764,5.843999999999999,0.1096
2011-08-20,0.0113,0.097,3.533,5.083,0.0988
2011-08-20,0.0198,0.146,0.47200000000000003,7.882999999999999,0.1145
2011-08-20,0.012,0.197,0.47100000000000003,6.322,0.1241
2011-08-20,0.1239,0.217,2.511,6.74,0.0876
2011-08-20,0.0133,0.6323,5.6977,6.691,0.0315
2011-08-20,0.0059,0.2712,0.6798,2.148,0.1597
2011-08-20,0.0049,0.0961,0.1289,1.036,0.2263
2011-08-20,0.0062,0.0613,0.1257,0.639,0.2417
2011-08-20,0.0062,0.0415,0.4685,0.767,0.2336
2011-08-20,0.0085,0.0328,0.1472,0.887,0.2432
2011-08-20,0.0079,0.0716,0.1544,0.9440000000000001,0.2329
2011-08-21,0.0252,0.0424,0.0056,1.8880000000000001,0.2274
2011-08-21,0.0177,0.018000000000000002,0.11599999999999999,2.73,0.2147
2011-08-21,0.0186,0.026,0.127,2.362,0.219
2011-08-21,0.0148,0.039,0.005,3.286,0.2038
2011-08-26,0.0323,0.0714,1.8571,2.7857,0.1598
2011-08-27,0.0323,0.0714,1.5,2.75,0.1685
2011-08-27,0.2903,0.2143,3.1429,5.1786,0.0947
2011-08-27,0.0323,0.0714,1.5714,2.8929,0.1648
2011-08-28,0.0645,0.0714,1.5714,4.2857,0.1469
2011-08-28,0.8387,0.1429,13.4286,13.6429,0.0095
2011-08-28,0.2836,0.1199,4.96,6.2087,0.0727
2011-08-28,0.1837,0.1044,4.402,7.6696,0.0692
2011-08-28,0.2659,1.1598,4.618,7.0870000000000015,0.0194
2011-08-28,0.0323,0.0714,1.2143,2.75,0.1753
2011-08-28,0.267,0.1433,6.395,5.1478,0.0623
2011-08-29,0.3385,0.4506,2.8989999999999996,3.113,0.0909
2011-08-29,0.3346,0.6355,8.908999999999997,3.4696,0.027
2011-08-29,0.0323,0.0714,2.0,3.5714,0.1463
2011-08-29,0.0323,0.0714,1.2143,5.3214,0.1405
2011-08-30,0.0323,0.0714,1.7857,2.0357,0.172
2011-08-30,0.4571,0.6169,6.254,8.3391,0.0269
2011-08-30,0.4916,0.8551,8.445,9.713,0.0122
2011-08-30,0.6247,0.0964,1.906,8.0087,0.1064
2011-08-30,0.2401,0.0806,2.248,4.5826,0.132
2011-08-30,0.2361,0.2362,2.84,4.4522,0.1024
2011-08-31,0.2554,0.1632,4.827,6.3739,0.0691
2011-08-31,0.2961,0.0229,5.687,4.9652,0.0822
2011-08-31,0.3365,0.1994,6.55,10.3652,0.0346
2011-08-31,0.0442,0.1009,6.6960000000000015,11.3304,0.0331
2011-08-31,0.3069,0.18,6.398,5.7913,0.0564
2011-09-01,0.0323,0.0714,2.2143,6.0,0.1144
2011-09-01,0.4913,0.0973,12.946,6.4147,0.0211
2011-09-01,0.0734,0.0799,6.742000000000001,3.8435,0.0699
2011-09-02,0.0512,0.2663,4.777,3.6435,0.077
2011-09-02,0.1727,0.2183,4.775,3.9130000000000003,0.0811
2011-09-02,0.1547,0.524,9.593,5.712999999999999,0.0216
2011-09-04,0.2204,0.0287,8.081,4.5478,0.0578
2011-09-04,0.177,0.0269,8.713,4.3304,0.0531
2011-09-04,0.6163,0.0264,4.043,3.1217,0.1302
2011-09-05,0.4127,1.8006,5.584,7.3826,0.0073
2011-10-05,0.2258,0.0714,1.8571,4.3929,0.1431
2011-10-05,0.129,0.0714,1.7857,2.0357,0.1744
2011-10-05,0.1613,0.0714,2.7857,3.0,0.1401
2011-10-05,0.1613,0.0714,1.7143,3.1071,0.1616
2011-10-06,0.129,0.0714,2.0714,1.0714,0.1818
2011-10-06,0.129,0.0714,2.0714,1.3571,0.1775
2011-10-06,0.129,0.0714,2.4286,2.0714,0.159
2011-10-06,0.129,0.0714,2.5714,2.0,0.1568
2011-10-06,0.129,0.0714,2.1429,2.8571,0.1547
2011-10-07,0.1616,1.3678,4.275,4.3668,0.0203
2011-10-07,0.0484,0.2027,5.019,4.5502,0.0735
2011-10-07,0.2158,0.8263,6.152,6.7598,0.0236
2011-10-07,0.1425,0.7008,4.647,7.6069,0.032
2011-10-07,0.0706,0.1666,5.3820000000000014,6.3493,0.0613
2011-10-07,0.0061,0.1689,5.754,6.131,0.0583
2011-10-08,0.01,0.1043,3.6639999999999997,8.1397,0.0722
2011-10-08,0.4279,0.1626,4.04,5.0917,0.0905
2011-10-08,0.129,0.0714,1.5714,2.0357,0.1796
2011-10-08,0.2258,0.1429,2.7857,3.8929,0.1207
2011-10-08,0.0712,0.1798,4.078,5.7118,0.0785
2011-10-08,0.1613,0.0714,2.7857,0.6429,0.1716
2011-10-08,0.1613,0.0714,1.8571,1.7857,0.1772
2011-10-08,0.129,0.0714,0.3571,1.6429,0.2183
2011-10-08,0.1613,0.1429,1.4286,1.7143,0.1753
2011-10-09,0.129,0.0714,1.9286,2.0357,0.171
2011-10-09,0.129,0.0714,2.5,0.75,0.1761
2011-10-09,0.129,0.0714,1.9286,2.4286,0.1654
2011-10-09,0.3085,0.1053,5.381,8.0699,0.0583
2011-10-09,0.1716,0.1747,7.0470000000000015,5.0393,0.0539
2011-10-09,0.4192,0.2082,6.14,4.9432,0.0627
2011-10-09,0.0487,0.8098,5.204,5.869,0.0298
2011-10-09,0.7369,0.4203,4.731,5.5546,0.0602
2011-10-10,0.0096,0.0839,5.947,5.4935,0.0666
2011-10-10,0.0871,1.129,6.987,4.9956,0.0163
2011-10-10,0.7433,1.2907,6.526,11.5022,0.0084
2011-10-10,1.1649,0.4979,7.7620000000000005,8.392999999999999,0.0274
2011-10-10,0.8351,0.3231,7.48,14.5677,0.0183
2011-10-11,0.129,0.0714,2.7857,1.0,0.1657
2011-10-11,0.1613,0.1429,2.2857,2.5714,0.1444
2011-10-11,0.1613,0.1429,3.6429,3.0357,0.1137
2011-10-12,0.129,0.0714,2.5,1.3571,0.1673
2011-10-12,0.1613,0.0714,4.0,3.1786,0.1155
2011-10-12,0.1613,0.0714,2.8571,2.6786,0.1426
2011-10-12,0.2404,0.1515,6.445,7.4323,0.0489
2011-10-12,0.7742,0.5714,10.1429,13.8571,0.0091
2011-10-12,0.3644,0.0893,6.001,7.5197,0.0573
2011-10-12,0.1925,0.1802,5.691,4.2707,0.0715
2011-10-12,0.0371,0.2939,6.2010000000000005,4.0087,0.0575
2011-10-13,0.1152,0.1463,6.227,7.9653,0.0474
2011-10-13,0.013,0.3519,5.0889999999999995,7.1354,0.047
2011-10-14,0.3548,0.3571,3.8571,6.9286,0.0613
2011-10-14,0.1613,0.1429,4.5714,2.8214,0.1009
2011-10-15,0.1613,0.1429,3.0,1.9643,0.1374
2011-10-15,0.4194,0.4286,3.9286,7.8214,0.0516
2011-10-23,0.2499,0.14400000000000002,0.907,5.5089999999999995,0.1378
2011-10-23,0.2349,0.093,0.6729999999999999,6.855,0.1337
2011-10-23,0.232,0.09,0.11900000000000001,2.271,0.2132
2011-10-23,0.2557,0.07400000000000001,0.11,2.5869999999999997,0.2122
2011-10-24,0.2514,0.086,0.136,4.997,0.1711
2011-10-24,0.3058,0.324,0.11199999999999999,7.46,0.107
2011-10-24,0.2027,0.061,0.128,4.819,0.1773
2011-10-24,0.2184,0.042,0.039,3.035,0.2124
2011-10-24,0.2392,0.109,1.028,2.8939999999999997,0.1759
2011-10-27,0.212,0.11,0.637,2.748,0.1869
2011-10-27,0.2292,0.093,0.08199999999999999,2.819,0.2043
2011-10-27,0.2349,0.064,0.07,2.58,0.215
2011-10-27,0.2442,0.07200000000000001,0.01,3.1889999999999996,0.2049
2011-10-28,0.3194,0.108,0.006,3.177,0.1999
2011-10-28,0.275,0.194,0.027000000000000003,3.2239999999999998,0.1803
2011-10-28,0.2012,0.229,0.051,3.6439999999999997,0.1654
2011-10-28,0.2707,0.077,0.172,4.342,0.1821
2011-10-28,0.2686,0.131,0.040999999999999995,4.243,0.1765
2011-10-28,0.2922,0.101,0.025,4.252,0.1831
2011-10-28,0.3717,0.183,0.915,7.191,0.1155
2011-10-29,0.3896,0.174,1.7469999999999999,6.563,0.1095
2011-10-29,0.3194,0.188,0.026000000000000002,5.492000000000001,0.1507
2011-10-29,0.1869,0.133,0.024,4.132,0.1761
2011-10-29,0.2055,0.123,0.02,3.4339999999999997,0.1893
2011-10-29,0.3108,0.217,0.309,8.06,0.1113
2011-11-22,0.1261,0.401,6.685,12.257,0.021
2011-11-22,0.124,0.332,5.021,10.289000000000001,0.0365
2011-11-22,0.1219,0.499,2.531,6.303999999999999,0.065
2011-11-22,0.1141,0.701,2.287,6.053,0.0541
2011-11-22,0.1268,0.6729999999999999,2.563,6.0310000000000015,0.0538
2011-11-22,0.2152,0.573,4.848,9.383,0.0309
2011-11-25,0.1794,0.867,4.302,10.197000000000001,0.0214
2011-11-25,0.1647,0.309,2.076,5.112,0.0983
2011-11-25,0.1247,0.412,2.369,5.468999999999999,0.08
2011-11-25,0.1464,0.4370000000000001,1.16,4.247,0.1049
2011-11-25,0.1752,0.18600000000000005,1.521,2.7960000000000003,0.1509
2011-11-26,0.1212,0.591,2.129,5.751,0.0653
2011-11-26,0.1464,0.542,3.5060000000000002,8.537,0.0428
2011-11-26,0.1956,0.414,4.227,9.544,0.0408
2011-11-26,0.1612,0.078,5.3210000000000015,10.402999999999999,0.0474
2011-11-26,0.1879,0.09,5.004,9.207,0.0554
2011-11-26,0.1591,0.102,4.928999999999999,8.439,0.0592
2011-11-26,0.1493,0.119,4.626,9.024,0.0574
2011-11-26,0.1787,0.13,5.114,8.954,0.053
2011-11-26,0.1668,0.18,4.962,9.237,0.0496
2011-11-26,0.131,0.114,5.026,9.177999999999999,0.0532
2011-11-26,0.117,0.155,6.1579999999999995,10.7,0.0363
2011-11-26,0.1331,0.223,5.265,11.828,0.0346
2011-11-26,0.1113,0.208,4.687,9.369,0.049
2011-11-27,0.1549,0.361,4.368,9.189,0.0438
2011-11-27,0.1682,0.133,4.822,8.753,0.0563
2011-11-27,0.1647,0.114,3.7510000000000003,9.94,0.0608
2011-11-27,1.8827,0.117,6.2139999999999995,11.043,0.0491
2011-11-27,0.15,0.301,5.001,9.605,0.0409
2011-11-27,0.1457,0.523,2.526,6.117999999999999,0.0645
2011-11-27,0.1584,0.502,1.265,4.398,0.0946
2011-11-27,0.1043,0.35,0.5,2.625,0.1464
2011-12-06,0.2316,0.1248,3.924,12.7651,0.045
2011-12-06,0.3905,0.1104,4.706,9.885,0.0549
2011-12-06,0.439,0.4491,5.278,11.0404,0.0296
2011-12-06,0.1173,0.442,4.4110000000000005,7.6312,0.0455
2011-12-07,0.4952,0.3723,4.342,6.3034,0.0606
2011-12-07,0.1579,0.5867,4.874,8.4683,0.0327
2011-12-07,0.6882,0.1611,10.076,9.371,0.024
2011-12-07,0.4539,0.1843,6.604,8.8304,0.0415
2011-12-07,0.461,0.5162,5.478,8.3147,0.0347
2011-12-12,0.1108,0.5835,5.234,14.5439,0.0168
2011-12-12,0.4758,0.2962,5.167000000000002,10.4749,0.0389
2011-12-12,0.4787,0.1552,8.779,7.7414,0.0338
2011-12-12,0.3323,0.3214,4.5571,7.8464,0.0523
2011-12-12,0.0569,0.2221,4.566,4.9503,0.0742
